RealX,RealY,RoundedX,RoundedY,PredictedX,PredictedY,KalmanX,KalmanY
-1185.7300000000007,3738.5,-1187,3739,-1169.2913,3791.046,-1181.566569894077,3736.9972717932906
-1174.4823896185942,3727.8635919318285,-1172,3729,-1153.6312,3768.9768,-1169.3031015541924,3729.3285043879077
-1163.2355485478222,3717.2279109521896,-1162,3714,-1207.9469,3661.5757,-1162.9659347017582,3713.2568524256817
-1151.9884032861066,3706.591940783952,-1152,3704,-1165.9814,3605.6775,-1153.519238658584,3691.2511768041018
-1140.741556371006,3695.956274574298,-1142,3694,-1151.8896,3614.9722,-1143.683684585663,3671.8362660626744
-1129.4945416595642,3685.320443644923,-1127,3684,-1208.051,3583.7754,-1143.6436058350182,3649.8856118777867
-1118.2474413369996,3674.6845286658763,-1117,3674,-1181.3298,3669.6367,-1140.123162995988,3644.0150255574795
-1107.0002972900197,3664.0485706392483,-1107,3664,-1155.0807,3721.5623,-1133.231362131615,3647.686003545935
-1099.5021880474249,3656.9579188722482,-1097,3654,-1149.7609,3698.236,-1129.592166150056,3649.6947157370028
-1095.7531309390429,3653.4125905105907,-1097,3654,-1149.7609,3698.236,-1129.3554921278137,3653.727457442052
-1084.5059532098521,3642.776599013355,-1082,3644,-1073.2969,3680.2544,-1111.3004849954577,3648.8747006965077
-1077.0078312753383,3635.685934560547,-1077,3634,-1059.4894,3638.1133,-1100.2758851664205,3644.245114704565
-1077.0076515142998,3635.6858028433053,-1077,3634,-1059.4894,3638.1133,-1094.5089081090023,3643.3780321869035
-1077.006515089993,3635.6857732290664,-1077,3634,-1057.6627,3656.6426,-1089.5947788037915,3645.1470644487445
-1077.005751575312,3635.685747395866,-1077,3634,-1057.6627,3656.6426,-1085.5298377263073,3646.6104111001614
-1077.005302160342,3635.685724678205,-1077,3634,-1059.4894,3638.1133,-1082.3358863711358,3645.5681888826953
-1077.0051170939755,3635.6857046107234,-1077,3634,-1057.6627,3656.6426,-1079.3982667434088,3646.8867083021823
-1077.005154767583,3635.685686866062,-1077,3634,-1057.6627,3656.6426,-1074.6266784194108,3644.027571891235
-1074.7445863770542,3630.9803578134997,-1072,3629,-1083.1123,3531.5723,-1073.344554842554,3627.19575132971
-1073.1182281811798,3627.613849905515,-1072,3629,-1083.1123,3531.5723,-1072.1876718371027,3612.440799965907
-1072.6969974024732,3627.2190884619527,-1072,3624,-1102.7054,3585.2275,-1073.3174842086787,3605.402894250503
-1072.3275719168735,3626.8718290413894,-1072,3624,-1102.7054,3585.2275,-1074.287535693462,3599.163032132003
-1070.5879961404064,3625.2408154447035,-1072,3624,-1102.7054,3585.2275,-1075.1245144026527,3593.6171334500605
-1068.685816319054,3618.9899179923204,-1067,3619,-1095.4985,3625.8298,-1075.2937935916366,3593.4407576234466
-1068.7340684563674,3618.9593025057716,-1067,3619,-1095.4985,3625.8298,-1077.629690409156,3597.18521918986
-1068.7760461083687,3618.940421284193,-1067,3619,-1094.938,3670.2812,-1079.595309830536,3605.4860258782965
-1068.811101900658,3618.9301924470305,-1067,3619,-1099.2307,3644.0327,-1081.7934975040782,3609.801261763369
-1068.8392254845194,3618.926173217432,-1067,3619,-1099.2307,3644.0327,-1083.7233875407096,3613.589827066368
-1068.8608170041116,3618.926413067136,-1067,3619,-1095.4985,3625.8298,-1085.0147391380895,3614.932151756495
-1068.8765059116315,3618.929395073484,-1067,3619,-1095.4985,3625.8298,-1086.1560835658358,3616.1185500616207
-1068.8870253647656,3618.933971855976,-1067,3619,-1095.4985,3625.8298,-1087.1672327265212,3617.169615111059
-1068.8947542554224,3618.939316533483,-1067,3619,-1094.938,3670.2812,-1087.491208714804,3618.678189581655
-1069.3362211627873,3614.1852673367057,-1067,3614,-1101.3136,3612.043,-1088.461211486552,3613.7512748451427
-1069.6890158997624,3612.8060613973225,-1067,3614,-1101.3136,3612.043,-1089.3227570730292,3609.35214883313
