RoundedX,RoundedY,PredictedX,PredictedY
-1187,3739,-1201.7175,3842.9077
-1172,3724,-1170.0178,3711.306
-1157,3709,-1181.7338,3751.5989
-1142,3694,-1175.809,3780.0159
-1127,3679,-1188.0211,3753.2808
-1112,3669,-1102.2845,3801.8423
-1112,3669,-1102.2845,3801.8423
-1097,3654,-1093.666,3713.631
-1097,3654,-1093.666,3713.631
-1082,3639,-1091.7875,3584.7764
-1077,3634,-1095.046,3598.694
-1077,3634,-1095.046,3598.694
-1077,3634,-1095.046,3598.694
-1077,3634,-1095.046,3598.694
-1077,3634,-1095.046,3598.694
-1077,3634,-1095.046,3598.694
-1077,3634,-1095.046,3598.694
-1072,3629,-1075.2428,3580.4734
-1072,3629,-1075.2428,3580.4734
-1072,3624,-1072.5233,3551.4456
-1072,3624,-1072.5233,3551.4456
-1072,3624,-1072.5233,3551.4456
-1067,3619,-1070.1758,3566.6523
-1067,3619,-1073.2413,3569.065
-1067,3619,-1073.2413,3569.065
-1067,3619,-1070.1758,3566.6523
-1067,3619,-1070.1758,3566.6523
-1067,3619,-1070.1758,3566.6523
-1067,3619,-1070.1758,3566.6523
-1067,3619,-1070.1758,3566.6523
-1067,3619,-1070.1758,3566.6523
-1067,3614,-1080.979,3574.7578
-1067,3614,-1080.979,3574.7578
-1067,3614,-1080.979,3574.7578
-1067,3614,-1080.979,3574.7578
-1067,3614,-1080.979,3574.7578
-1067,3614,-1087.5631,3573.8477
-1072,3589,-1067.8899,3545.254
-1072,3569,-1054.7883,3573.1624
-1072,3549,-1050.4589,3484.5635
-1077,3529,-1094.4055,3486.3472
-1077,3509,-1072.1064,3467.082
-1077,3489,-1043.9128,3465.0903
-1082,3469,-1076.4656,3420.9043
-1082,3449,-1047.916,3433.2305
-1082,3429,-1081.9366,3443.9592
-1087,3404,-1075.0331,3431.8003
-1087,3384,-1075.8292,3448.82
-1087,3364,-1079.8229,3387.2095
-1092,3344,-1084.2896,3351.0603
-1092,3324,-1067.2998,3308.7454
-1092,3304,-1106.7573,3299.2695
-1097,3284,-1069.0083,3343.5793
-1097,3274,-1070.3374,3262.2922
-1097,3274,-1070.3374,3262.2922
-1097,3274,-1078.1216,3262.0012
-1097,3274,-1088.1735,3333.2036
-1097,3274,-1088.1735,3333.2036
-1097,3274,-1078.1216,3262.0012
-1097,3274,-1070.3374,3262.2922
-1097,3274,-1070.3374,3262.2922
-1097,3274,-1078.1216,3262.0012
-1097,3274,-1070.3374,3262.2922
-1097,3274,-1070.3374,3262.2922
-1097,3274,-1078.1216,3262.0012
-1097,3274,-1078.1216,3262.0012
-1097,3274,-1088.1735,3333.2036
