RoundedX,RoundedY,PredictedX,PredictedY
-1357,3944,-1193.7078,3607.9238
-1352,3934,-1273.9998,3685.3706
-1337,3924,-1191.8794,3724.8787
-1332,3919,-1077.3811,3735.3079
-1322,3909,-1104.4567,3819.5015
-1322,3909,-1104.4567,3819.5015
-1312,3899,-1078.1606,3651.8713
-1307,3894,-1183.4806,3602.942
-1292,3884,-1253.0667,3661.8606
-1287,3874,-790.645,3221.1013
-1277,3864,-1101.9686,3682.5203
-1267,3859,-1149.8079,3703.2524
-1262,3849,-1121.223,3580.1802
-1247,3839,-1211.2517,3741.8508
-1242,3834,-1071.7283,3720.2095
-1232,3824,-920.60394,3017.709
-1232,3824,-920.60394,3017.709
-1232,3824,-920.60394,3017.709
-1232,3824,-920.60394,3017.709
-1232,3824,-1175.2439,3682.2605
-1232,3824,-913.7972,3706.1511
-1232,3824,-1248.4825,3552.546
-1232,3824,-1175.2439,3682.2605
-1232,3824,-1248.4825,3552.546
-1227,3819,-1283.6227,3450.4395
-1227,3819,-1283.6227,3450.4395
-1227,3819,-1283.6227,3450.4395
-1227,3814,-1198.2689,3635.2864
-1227,3814,-1161.8226,3673.1616
-1227,3814,-1196.574,3494.09
-1227,3814,-1252.1228,3658.132
-1227,3814,-1161.8226,3673.1616
-1227,3814,-1198.2689,3635.2864
-1227,3814,-1196.574,3494.09
-1227,3814,-1219.6273,3743.4333
-1227,3814,-1219.6273,3743.4333
-1227,3814,-1198.2689,3635.2864
-1227,3814,-1196.574,3494.09
-1227,3814,-1252.1228,3658.132
-1227,3814,-1198.2689,3635.2864
-1227,3814,-1196.574,3494.09
-1232,3809,-1221.4423,3620.5193
-1232,3809,-1221.4423,3620.5193
-1232,3804,-1202.353,3582.0881
-1232,3804,-1202.353,3582.0881
-1237,3799,-1212.2378,3695.6191
-1237,3799,-1212.2378,3695.6191
-1242,3794,-1190.5233,3641.029
-1247,3779,-1061.0962,3670.0474
-1252,3769,-1084.5718,3102.9602
-1257,3764,-1164.9781,3169.4685
-1262,3749,-1220.3369,3510.6353
