RoundedX,RoundedY,PredictedX,PredictedY
-1357,3944,-1275.4613,3805.5527
-1347,3934,-1268.643,3758.9316
-1337,3919,-1181.7411,3740.7778
-1322,3909,-1301.8905,3755.8
-1322,3909,-1301.8905,3755.8
-1312,3899,-1258.0308,3793.1904
-1302,3889,-1212.2139,3766.5762
-1292,3879,-1292.928,3742.9387
-1277,3869,-1288.1201,3770.2334
-1267,3859,-1157.4114,3743.6184
-1257,3849,-1248.308,3771.3633
-1247,3834,-1239.7445,3795.6711
-1232,3824,-1262.622,3719.0613
-1232,3824,-1262.622,3719.0613
-1222,3814,-1139.4994,3769.7444
-1212,3804,-1103.3347,3698.2974
-1202,3794,-1138.9889,3696.7874
-1187,3784,-1269.2452,3727.8562
-1177,3774,-1282.0767,3697.3838
-1167,3764,-1058.1144,3748.7256
-1157,3749,-1072.8112,3696.1052
-1142,3739,-1247.8737,3773.0962
-1142,3739,-1247.8737,3773.0962
-1132,3729,-1316.4526,3783.2932
-1122,3719,-1247.7596,3746.8276
-1112,3709,-1080.8378,3673.43
-1097,3699,-1102.1985,3744.3157
-1087,3689,-1274.2468,3760.3687
-1077,3679,-1137.986,3750.277
-1067,3664,-1117.4897,3776.8376
-1052,3654,-1090.1464,3797.6562
-1052,3654,-1090.1464,3797.6562
-1042,3644,-1072.1841,3786.155
-1032,3634,-1073.6166,3749.202
-1022,3624,-1051.8464,3740.5972
-1007,3614,-965.04047,3657.7073
-997,3604,-987.947,3713.947
-987,3594,-975.3579,3566.7715
-977,3579,-992.8797,3727.2466
-962,3569,-921.42596,3669.0842
-962,3569,-921.42596,3669.0842
-952,3559,-926.4346,3720.4468
-942,3549,-918.2866,3447.2983
-932,3539,-863.53394,3750.935
-917,3529,-873.1047,3618.902
-907,3519,-880.6946,3677.0466
-897,3509,-930.37384,3656.3464
-887,3494,-866.90106,3565.443
-872,3484,-824.17816,3186.7732
-872,3484,-824.17816,3186.7732
-862,3474,-845.2034,3247.6006
-852,3464,-911.39746,3706.3933
-842,3454,-1000.7073,3733.27
-827,3444,-787.72644,3718.4983
-817,3434,-850.7163,3682.946
-807,3424,-827.8813,3669.7432
-797,3409,-866.57526,3485.4216
-782,3399,-823.29895,3585.2766
-782,3399,-823.29895,3585.2766
-772,3389,-799.74536,3465.709
-762,3379,-780.12585,3195.8557
-752,3369,-823.603,3207.655
-737,3359,-729.7547,3541.95
-727,3349,-732.8727,3567.06
-717,3339,-762.45306,3440.9243
-707,3324,-731.27795,3546.0625
-692,3314,-708.64746,3112.2654
-692,3314,-708.64746,3112.2654
-682,3304,-805.4312,3490.7073
-672,3294,-709.13605,3242.6892
-662,3284,-668.7307,3098.4214
-647,3274,-634.55304,3281.9246
-637,3264,-607.13055,3199.4736
-627,3249,-650.92236,3188.0945
-617,3239,-706.0691,3151.169
-602,3229,-641.2396,3196.9612
-602,3229,-641.2396,3196.9612
-592,3219,-595.1104,3100.276
-582,3209,-557.1471,3072.713
-572,3199,-507.5525,3140.0088
-557,3189,-581.557,3047.7937
-547,3179,-647.6438,3147.087
-537,3164,-524.3701,3062.405
-527,3154,-460.66962,3081.657
-512,3144,-533.08813,3039.8171
-512,3144,-533.08813,3039.8171
-502,3134,-515.52167,3075.5593
-492,3124,-495.3152,3130.5178
-482,3114,-515.97296,3159.7888
-467,3104,-547.65326,3234.0886
-457,3094,-482.64905,3125.661
-447,3079,-535.425,3121.121
-437,3069,-384.2063,3533.2869
-422,3059,-466.20026,3123.205
-412,3049,-442.03024,3136.2495
-402,3039,-477.82004,3098.7915
-392,3029,-471.84906,3138.6858
-377,3019,-458.3637,3127.693
-367,3009,-469.23648,3062.7043
-357,2994,-414.47272,3015.7393
-347,2984,-402.59167,2986.4734
-332,2974,-343.3081,2977.0857
-322,2964,-363.0742,3005.9766
