RoundedX,RoundedY,PredictedX,PredictedY
-1357,3944,-1326.1997,3709.6667
-1347,3934,-1321.1167,3789.4067
-1337,3919,-1340.9261,3741.9275
-1322,3909,-1305.6405,3796.2256
-1322,3909,-1305.6405,3796.2256
-1312,3899,-1319.1449,3750.154
-1302,3889,-1319.4474,3707.1423
-1292,3879,-1297.1136,3712.344
-1277,3869,-1236.8198,3809.962
-1267,3859,-1173.3351,3794.1897
-1257,3849,-1200.6487,3787.0776
-1247,3834,-1261.487,3712.0198
-1232,3824,-1252.2515,3694.7117
-1232,3824,-1252.2515,3694.7117
-1222,3814,-1229.0728,3676.4902
-1212,3804,-1214.1549,3597.661
-1202,3794,-1280.4218,3671.7002
-1187,3784,-1186.5864,3742.545
-1177,3774,-1216.4247,3737.3599
-1167,3764,-1165.5264,3759.9634
-1157,3749,-1168.9441,3848.9883
-1142,3739,-1136.3169,3788.6892
-1142,3739,-1136.3169,3788.6892
-1132,3729,-1165.29,3673.8535
-1122,3719,-1127.2092,3658.0464
-1112,3709,-1065.7672,3547.7148
-1097,3699,-1136.2388,3595.0352
-1087,3689,-1130.3849,3636.968
-1077,3679,-1126.0874,3722.2747
-1067,3664,-1116.9081,3765.2722
-1052,3654,-1067.231,3718.1333
-1052,3654,-1067.231,3718.1333
-1042,3644,-1027.5812,3631.032
-1032,3634,-986.1904,3553.4766
-1022,3624,-1003.6917,3582.8625
-1007,3614,-982.3639,3540.9915
-997,3604,-1012.6818,3604.4797
-987,3594,-1012.5693,3584.1482
-977,3579,-912.7597,3584.4314
-962,3569,-891.46497,3485.6077
-962,3569,-891.46497,3485.6077
-952,3559,-890.15045,3609.147
-942,3549,-884.3124,3450.1204
-932,3539,-895.77606,3419.7217
-917,3529,-902.8,3359.6377
-907,3519,-865.43164,3376.7788
-897,3509,-914.7795,3610.8828
-887,3494,-873.9951,3452.2231
-872,3484,-840.9721,3376.9868
-872,3484,-840.9721,3376.9868
-862,3474,-846.2968,3443.9607
-852,3464,-830.7335,3490.805
-842,3454,-799.7453,3543.0706
-827,3444,-827.2653,3469.3733
-817,3434,-821.81366,3464.3613
-807,3424,-801.27216,3303.0085
-797,3409,-847.58875,3365.7622
-782,3399,-829.9664,3550.7283
-782,3399,-829.9664,3550.7283
-772,3389,-830.5258,3430.3538
-762,3379,-813.26434,3323.4248
-752,3369,-777.8485,3285.261
-737,3359,-732.6141,3281.5696
-727,3349,-732.57135,3298.4644
-717,3339,-749.5506,3255.427
-707,3324,-740.5348,3191.0933
-692,3314,-709.03296,3191.6238
-692,3314,-709.03296,3191.6238
-682,3304,-667.77686,3306.8599
-672,3294,-662.6507,3341.304
-662,3284,-662.15936,3317.2156
-647,3274,-641.01465,3253.8755
-637,3264,-648.80963,3267.5405
-627,3249,-617.9869,3119.3086
-617,3239,-594.92816,3041.6985
-602,3229,-584.07306,3164.214
-602,3229,-584.07306,3164.214
-592,3219,-558.3784,3184.6165
-582,3209,-553.60046,3200.1516
-572,3199,-573.9304,3110.044
-557,3189,-568.71185,3144.0562
-547,3179,-546.23303,3112.5354
-537,3164,-531.79913,3110.0723
-527,3154,-560.6217,3097.933
-512,3144,-522.7075,3141.7507
-512,3144,-522.7075,3141.7507
-502,3134,-497.73376,3067.9082
-492,3124,-493.97867,3023.4226
-482,3114,-510.61816,3116.1296
-467,3104,-483.78784,3246.693
-457,3094,-481.97083,3091.1924
-447,3079,-450.76816,3026.0247
-437,3069,-443.50046,3091.5579
-422,3059,-426.1063,3082.5227
-412,3049,-405.10828,3059.195
-402,3039,-396.26294,3025.8792
-392,3029,-388.87466,3012.439
-377,3019,-371.0974,3030.178
-367,3009,-333.5716,3067.1064
-357,2994,-359.3197,3030.2632
-347,2984,-365.67947,3009.9348
-332,2974,-289.65842,3053.582
-322,2964,-266.63736,3069.2246
