RoundedX,RoundedY,PredictedX,PredictedY
-1357,3944,-1326.1997,3709.6667
-1347,3934,-1321.1167,3789.4067
-1337,3919,-1340.9261,3741.9275
-1322,3909,-1305.6405,3796.2256
-1322,3909,-1305.6405,3796.2256
-1312,3899,-1319.1449,3750.154
-1302,3889,-1319.4474,3707.1423
-1292,3879,-1297.1136,3712.344
-1277,3869,-1236.8198,3809.962
-1267,3859,-1173.3351,3794.1897
-1257,3849,-1200.6487,3787.0776
-1247,3834,-1261.487,3712.0198
-1232,3824,-1252.2515,3694.7117
-1232,3824,-1252.2515,3694.7117
-1232,3824,-1252.2515,3694.7117
-1232,3824,-1252.2515,3694.7117
-1232,3824,-1252.2515,3694.7117
-1232,3824,-1252.2515,3694.7117
-1232,3824,-1252.2515,3694.7117
-1232,3824,-1252.2515,3694.7117
-1232,3824,-1252.2515,3694.7117
-1227,3819,-1234.7174,3699.933
-1227,3819,-1234.7174,3699.933
-1227,3819,-1234.7174,3699.933
-1227,3814,-1228.5206,3719.8826
-1227,3814,-1228.5206,3719.8826
-1227,3814,-1228.5206,3719.8826
-1227,3814,-1228.5206,3719.8826
-1227,3814,-1228.5206,3719.8826
-1227,3814,-1228.5206,3719.8826
-1227,3814,-1228.5206,3719.8826
-1227,3814,-1228.5206,3719.8826
-1227,3814,-1228.5206,3719.8826
-1227,3814,-1228.5206,3719.8826
-1227,3814,-1228.5206,3719.8826
-1227,3814,-1228.5206,3719.8826
-1227,3814,-1228.5206,3719.8826
-1227,3814,-1228.5206,3719.8826
-1232,3809,-1239.599,3699.626
-1232,3809,-1239.599,3699.626
-1232,3804,-1243.9971,3652.7275
-1232,3804,-1243.9971,3652.7275
-1237,3799,-1234.6647,3699.7031
-1237,3799,-1234.6647,3699.7031
-1247,3784,-1251.3959,3747.7886
-1252,3769,-1280.0891,3601.3716
-1257,3759,-1262.9875,3578.3955
-1262,3744,-1249.018,3696.9653
-1272,3729,-1290.3636,3726.9111
-1277,3714,-1328.9847,3706.5012
-1282,3699,-1255.5271,3529.799
-1287,3684,-1298.9594,3573.9534
-1297,3674,-1305.1959,3635.3215
-1302,3659,-1317.0027,3694.7168
-1307,3644,-1308.4297,3596.1448
-1312,3629,-1327.2074,3432.3735
-1322,3614,-1320.1359,3501.0857
-1327,3604,-1350.423,3594.4043
-1332,3589,-1368.4008,3645.173
-1337,3574,-1294.9672,3588.8096
-1347,3559,-1285.1492,3481.8132
-1352,3544,-1315.8455,3460.5889
-1357,3529,-1341.1122,3556.2388
-1362,3519,-1363.5674,3548.0955
-1362,3519,-1363.5674,3548.0955
-1362,3519,-1363.5674,3548.0955
-1362,3519,-1363.5674,3548.0955
-1362,3519,-1363.5674,3548.0955
-1362,3519,-1363.5674,3548.0955
-1362,3519,-1363.5674,3548.0955
-1362,3519,-1363.5674,3548.0955
-1362,3519,-1363.5674,3548.0955
-1362,3519,-1363.5674,3548.0955
-1362,3519,-1363.5674,3548.0955
-1362,3519,-1363.5674,3548.0955
-1362,3519,-1363.5674,3548.0955
-1362,3519,-1363.5674,3548.0955
