RoundedX,RoundedY,PredictedX,PredictedY
-1357,3944,-1337.7042,3739.175
-1347,3934,-1332.4585,3826.5786
-1337,3919,-1344.5468,3741.2605
-1322,3909,-1326.504,3754.7512
-1322,3909,-1326.504,3754.7512
-1312,3899,-1335.2715,3747.8042
-1302,3889,-1319.5988,3660.411
-1292,3879,-1307.5172,3707.5151
-1277,3869,-1262.7415,3828.5461
-1267,3859,-1196.1119,3797.6587
-1257,3849,-1230.7142,3781.9558
-1247,3834,-1254.4851,3715.3496
-1232,3824,-1250.618,3718.637
-1232,3824,-1250.618,3718.637
-1222,3814,-1237.118,3713.3958
-1212,3804,-1239.7054,3652.9802
-1202,3794,-1270.8651,3624.36
-1187,3784,-1183.5254,3702.9055
-1177,3774,-1216.073,3696.1382
-1167,3764,-1166.1803,3750.314
-1157,3749,-1175.434,3850.7468
-1142,3739,-1145.9338,3803.3608
-1142,3739,-1145.9338,3803.3608
-1132,3729,-1176.595,3682.4294
-1122,3719,-1138.4564,3634.2646
-1112,3709,-1090.2952,3530.066
-1097,3699,-1142.3667,3579.8867
-1087,3689,-1117.0201,3633.6255
-1077,3679,-1141.0387,3741.6577
-1067,3664,-1136.1428,3798.2964
-1052,3654,-1066.4083,3761.308
-1052,3654,-1066.4083,3761.308
-1042,3644,-1031.4753,3689.4048
-1032,3634,-996.44073,3519.3816
-1022,3624,-1020.0075,3612.005
-1007,3614,-989.3318,3571.9917
-997,3604,-1025.8888,3580.9004
-987,3594,-1034.8578,3563.6455
-977,3579,-947.0751,3518.6992
-962,3569,-895.1501,3473.1333
-962,3569,-895.1501,3473.1333
-952,3559,-912.9312,3566.2014
-942,3549,-907.0468,3456.4475
-932,3539,-921.9911,3419.2
-917,3529,-927.2998,3343.6484
-907,3519,-879.4855,3459.058
-897,3509,-935.3816,3589.4954
-887,3494,-880.5547,3430.118
-872,3484,-851.7191,3513.1477
-872,3484,-851.7191,3513.1477
-862,3474,-859.7984,3409.6548
-852,3464,-853.0305,3557.197
-842,3454,-805.73975,3594.836
-827,3444,-841.64856,3439.1067
-817,3434,-834.48956,3444.799
-807,3424,-817.06726,3450.1775
-797,3409,-862.7912,3392.3313
-782,3399,-835.66925,3520.268
-782,3399,-835.66925,3520.268
-772,3389,-836.045,3441.492
-762,3379,-813.0992,3322.204
-752,3369,-814.57764,3333.504
-737,3359,-735.3678,3228.0884
-727,3349,-738.81696,3366.5393
-717,3339,-781.6847,3399.5674
-707,3324,-735.23395,3170.1438
-692,3314,-720.13257,3175.3845
-692,3314,-720.13257,3175.3845
-682,3304,-707.93,3369.9033
-672,3294,-684.8492,3347.3228
-662,3284,-680.4765,3256.495
-647,3274,-635.3654,3215.5383
-637,3264,-639.5976,3283.169
-627,3249,-623.94653,3048.2512
-617,3239,-610.2408,3038.2424
-602,3229,-589.9608,3101.0764
-602,3229,-589.9608,3101.0764
-592,3219,-568.27856,3183.6787
-582,3209,-560.95715,3196.44
-572,3199,-578.0836,3106.1714
-557,3189,-572.859,3171.1804
-547,3179,-553.69305,3158.0002
-537,3164,-530.72424,3112.3682
-527,3154,-528.25916,3102.8645
-512,3144,-527.29474,3144.4812
-512,3144,-527.29474,3144.4812
-502,3134,-500.7107,3136.9578
-492,3124,-499.4741,3022.8044
-482,3114,-513.31036,3070.1274
-467,3104,-478.99243,3219.3005
-457,3094,-479.63354,3127.9697
-447,3079,-464.66202,3119.2349
-437,3069,-453.05618,3122.0063
-422,3059,-422.45663,3089.2822
-412,3049,-420.26746,3051.7244
-402,3039,-400.445,3048.9958
-392,3029,-398.55585,3013.3196
-377,3019,-384.0818,3041.7524
-367,3009,-328.36533,3049.665
-357,2994,-349.6907,3030.0317
-347,2984,-366.90637,2995.264
-332,2974,-296.3859,3044.9592
-322,2964,-279.21802,3064.9438
