RoundedX,RoundedY,PredictedX,PredictedY
-1187,3739,-1262.8916,3725.424
-1177,3729,-716.17554,2853.7393
-1167,3719,-835.79626,3730.4988
-1157,3714,-1254.3757,3739.7
-1147,3704,-1228.1431,3699.7573
-1142,3694,-1253.9698,3541.662
-1132,3689,-877.2293,2103.7827
-1122,3679,-1039.4419,2698.6462
-1112,3669,-791.19995,2467.384
-1112,3669,-791.19995,2467.384
-1102,3659,-1153.7074,3694.1013
-1097,3654,-1208.1732,3679.569
-1097,3654,-1208.1732,3679.569
-1087,3644,-1213.4681,3761.3003
-1077,3634,-617.409,3701.9402
-1077,3634,-617.409,3701.9402
-1077,3634,327.07635,3644.3735
-1077,3634,-617.409,3701.9402
-1077,3634,-617.409,3701.9402
-1077,3634,-617.409,3701.9402
-1077,3634,-617.409,3701.9402
-1072,3629,-961.9545,3561.6597
-1072,3629,-961.9545,3561.6597
-1072,3624,-1011.3387,3741.9512
-1072,3624,-1011.3387,3741.9512
-1072,3624,-1011.3387,3741.9512
-1067,3624,-962.4321,3763.7124
-1067,3619,-1012.4867,3133.8955
-1067,3619,-1012.4867,3133.8955
-1067,3619,-940.40906,3685.432
-1067,3619,-922.3005,3677.2869
-1067,3619,-1104.5503,3618.258
-1067,3619,-1012.4867,3133.8955
-1067,3619,-940.40906,3685.432
-1067,3619,-922.3005,3677.2869
-1067,3619,-922.3005,3677.2869
-1067,3614,-1180.4891,3607.903
-1067,3614,-1200.1785,3649.3105
-1067,3614,-1180.4891,3607.903
-1067,3614,-1180.4891,3607.903
-1067,3614,-1180.4891,3607.903
-1067,3614,-1200.1785,3649.3105
-1072,3604,-1190.7567,3451.1772
-1072,3589,-1172.9563,3606.2683
-1072,3579,-1215.4775,3624.77
-1072,3564,-1093.5499,3756.6714
-1072,3554,-933.45496,3559.0015
-1077,3539,-1152.527,3562.5828
-1077,3529,-1089.3148,3624.1123
-1077,3519,-923.5783,2459.1675
-1077,3504,-1094.5048,3723.1135
-1077,3494,-1084.0063,3684.4363
-1082,3479,-1206.6411,3629.3843
-1082,3469,-1166.531,3656.146
-1082,3459,-1222.0834,3164.8313
-1082,3444,-1139.4574,3585.2478
-1082,3434,-809.0672,2180.9858
-1087,3419,-1212.6403,3009.4368
-1087,3404,-1172.5201,3213.0955
-1087,3394,-1212.4664,3646.7468
-1087,3379,-1067.2742,3655.2146
-1087,3369,-1075.1786,3543.621
-1092,3354,-1026.0101,3032.6194
-1092,3344,-1164.4436,3518.6084
-1092,3334,-875.36835,2134.969
-1092,3319,-1187.0692,3252.1055
-1092,3309,-1136.0483,3553.7031
-1097,3294,-1210.6946,3565.035
-1097,3284,-1139.415,2523.9202
-1097,3274,-1200.6428,3628.9424
-1097,3274,-957.58014,3113.873
-1097,3274,-1214.3759,3526.3806
-1097,3274,-1200.6428,3628.9424
-1097,3274,-1009.56494,3130.8955
-1097,3274,-1096.8285,3448.3098
-1097,3274,-1214.3759,3526.3806
-1097,3274,-957.58014,3113.873
-1097,3274,-1214.3759,3526.3806
-1097,3274,-1200.6428,3628.9424
-1097,3274,-957.58014,3113.873
-1097,3274,-1214.3759,3526.3806
-1097,3274,-1108.4598,3381.786
-1097,3274,-957.58014,3113.873
-1092,3269,-1170.5863,3433.3962
-1092,3269,-62.33223,3463.7434
-1092,3269,-960.45856,3163.1912
-1092,3269,-664.74524,2237.725
-1092,3269,-887.77496,3123.3506
-1092,3269,-960.45856,3163.1912
-1092,3269,-887.77496,3123.3506
-1092,3269,-664.74524,2237.725
-1092,3269,-960.45856,3163.1912
-1092,3269,-719.42975,3179.5598
-1092,3269,-960.45856,3163.1912
-1092,3269,-62.33223,3463.7434
-1092,3269,-1025.9469,3159.1355
-1092,3269,-719.42975,3179.5598
-1092,3269,-719.42975,3179.5598
