RoundedX,RoundedY,PredictedX,PredictedY
-1357,3944,-1273.3735,3806.206
-1347,3934,-1294.5175,3774.0854
-1337,3919,-1111.964,3739.715
-1322,3909,-1296.5685,3748.8042
-1322,3909,-1296.5685,3748.8042
-1312,3899,-1249.7683,3787.0645
-1302,3889,-1209.6136,3766.3396
-1292,3879,-1288.6565,3744.0842
-1277,3869,-1282.5087,3765.5615
-1267,3859,-1163.8906,3713.2888
-1257,3849,-1234.547,3752.3467
-1247,3834,-1229.5564,3792.934
-1232,3824,-1234.3347,3719.9941
-1232,3824,-1234.3347,3719.9941
-1222,3814,-1096.2737,3761.5696
-1212,3804,-1095.6293,3693.5234
-1202,3794,-1121.8672,3675.6323
-1187,3784,-1282.5825,3732.2524
-1177,3774,-1285.2687,3727.989
-1167,3764,-1060.1501,3748.6274
-1157,3749,-1063.1987,3694.5085
-1142,3739,-1252.4664,3772.2136
-1142,3739,-1252.4664,3772.2136
-1132,3729,-1308.64,3784.1084
-1122,3719,-1269.5243,3748.3018
-1112,3709,-1091.4667,3704.1162
-1097,3699,-1090.3494,3736.2996
-1087,3689,-1272.5377,3759.854
-1077,3679,-1162.1174,3781.4978
-1067,3664,-1105.2616,3767.9858
-1052,3654,-1087.592,3787.454
-1052,3654,-1087.592,3787.454
-1042,3644,-1062.7777,3786.569
-1032,3634,-1065.0132,3742.0833
-1022,3624,-1049.905,3743.99
-1007,3614,-959.0353,3675.527
-997,3604,-981.19684,3713.722
-987,3594,-996.49884,3611.9492
-977,3579,-1001.8854,3692.433
-962,3569,-931.20935,3713.2349
-962,3569,-931.20935,3713.2349
-952,3559,-935.93713,3735.4426
-942,3549,-887.48505,3486.9255
-932,3539,-858.52545,3722.5364
-917,3529,-881.5509,3601.559
-907,3519,-914.2669,3675.4658
-897,3509,-910.51117,3661.24
-887,3494,-874.79803,3549.034
-872,3484,-830.6778,3221.1074
-872,3484,-830.6778,3221.1074
-862,3474,-849.5732,3329.1526
-852,3464,-940.31036,3703.855
-842,3454,-983.6665,3753.241
-827,3444,-774.2333,3687.1306
-817,3434,-841.05286,3662.5122
-807,3424,-800.75104,3643.8374
-797,3409,-860.57196,3463.9756
-782,3399,-828.22504,3617.9788
-782,3399,-828.22504,3617.9788
-772,3389,-783.6175,3489.307
-762,3379,-772.8895,3181.3123
-752,3369,-819.3818,3193.8467
-737,3359,-725.801,3404.2817
-727,3349,-734.3057,3565.5505
-717,3339,-766.2283,3329.3254
-707,3324,-727.08026,3310.732
-692,3314,-704.9393,3142.66
-692,3314,-704.9393,3142.66
-682,3304,-813.1039,3456.0679
-672,3294,-702.6906,3283.4214
-662,3284,-691.18335,3129.1365
-647,3274,-616.20526,3183.805
-637,3264,-599.1199,3173.7053
-627,3249,-638.868,3155.1443
-617,3239,-710.43616,3156.0632
-602,3229,-634.7298,3166.33
-602,3229,-634.7298,3166.33
-592,3219,-604.9876,3127.1326
-582,3209,-556.5392,3109.0796
-572,3199,-570.0073,3141.3318
-557,3189,-567.0338,3088.1118
-547,3179,-641.48413,3126.14
-537,3164,-559.8299,3058.6345
-527,3154,-484.3505,3107.0227
-512,3144,-543.2106,3092.106
-512,3144,-543.2106,3092.106
-502,3134,-515.03015,3105.8838
-492,3124,-493.97018,3162.194
-482,3114,-553.82086,3237.645
-467,3104,-545.25696,3232.8325
-457,3094,-502.88837,3118.0469
-447,3079,-531.19324,3123.3606
-437,3069,-433.82535,3456.1885
-422,3059,-465.77267,3124.6343
-412,3049,-429.73343,3123.8303
-402,3039,-499.77106,3122.279
-392,3029,-485.63248,3114.9648
-377,3019,-468.20477,3110.3875
-367,3009,-448.12427,3086.2017
-357,2994,-416.5143,3041.1228
-347,2984,-419.8716,2988.1182
-332,2974,-345.48077,2970.1387
-322,2964,-345.27872,3017.8613
