RoundedX,RoundedY,PredictedX,PredictedY
-1187,3739,-1152.7095,3721.6514
-1172,3729,-1266.4994,3761.6982
-1162,3714,-1143.2449,3766.2268
-1152,3704,-1171.2845,3761.3088
-1142,3694,-1102.7654,3738.7383
-1127,3684,-1151.7394,3770.6055
-1117,3674,-1256.1249,3741.198
-1107,3664,-1132.3611,3734.8774
-1097,3654,-1150.986,3782.3914
-1097,3654,-1150.986,3782.3914
-1082,3644,-1046.2737,3799.8694
-1077,3634,-1257.3853,3765.8523
-1077,3634,-1167.3259,3757.499
-1077,3634,-1257.3853,3765.8523
-1077,3634,-1167.3259,3757.499
-1077,3634,-1257.3853,3765.8523
-1077,3634,-1257.3853,3765.8523
-1077,3634,-1257.3853,3765.8523
-1072,3629,-1318.4227,3765.8625
-1072,3629,-1318.4227,3765.8625
-1072,3624,-1145.9385,3770.8796
-1072,3624,-1145.9385,3770.8796
-1072,3624,-1145.9385,3770.8796
-1067,3619,-1109.9507,3748.7642
-1067,3619,-1124.0042,3727.4602
-1067,3619,-1109.9507,3748.7642
-1067,3619,-1124.0042,3727.4602
-1067,3619,-1109.9507,3748.7642
-1067,3619,-1131.9492,3746.557
-1067,3619,-1109.9507,3748.7642
-1067,3619,-1109.9507,3748.7642
-1067,3619,-1131.9492,3746.557
-1067,3614,-1096.008,3726.8838
-1067,3614,-1096.008,3726.8838
-1067,3614,-1096.008,3726.8838
-1067,3614,-1092.4031,3728.9187
-1067,3614,-1096.008,3726.8838
-1067,3614,-1092.4031,3728.9187
-1072,3609,-1069.3226,3722.8303
-1072,3589,-1013.08496,3537.7744
-1072,3574,-978.8649,3622.0894
-1072,3559,-1020.92883,3701.1904
-1077,3544,-1023.6373,3688.427
-1077,3529,-1019.46826,3658.597
-1077,3514,-1117.2775,3483.8772
-1077,3499,-1045.2007,3697.4668
-1082,3484,-990.10376,3461.0889
-1082,3469,-1014.3704,3279.3257
-1082,3454,-1067.3126,3413.4146
-1082,3439,-918.3635,2700.1575
-1087,3424,-1139.4727,3308.5708
-1087,3404,-1010.4696,2816.096
-1087,3389,-1113.0823,3474.21
-1087,3374,-1016.3041,3517.2163
-1092,3359,-1067.0446,3494.567
-1092,3344,-1072.7452,3269.87
-1092,3329,-1023.9866,3227.0808
-1092,3314,-1147.6244,3189.4526
-1097,3299,-1097.299,3131.0586
-1097,3284,-1076.1188,3176.8723
-1097,3274,-1077.115,3445.8887
-1097,3274,-1050.1327,3404.2583
-1097,3274,-1077.115,3445.8887
-1097,3274,-1044.6097,3382.688
-1097,3274,-1077.115,3445.8887
-1097,3274,-1044.6097,3382.688
-1097,3274,-1063.6051,3405.4707
-1097,3274,-1044.6097,3382.688
-1097,3274,-1077.115,3445.8887
-1097,3274,-1072.599,3382.5425
-1097,3274,-1050.1327,3404.2583
-1097,3274,-1050.1327,3404.2583
-1097,3274,-1063.6051,3405.4707
-1097,3274,-1044.6097,3382.688
-1092,3269,-1180.1521,3385.3613
-1092,3269,-1183.1887,3460.6494
-1092,3269,-1188.0146,3413.0054
-1092,3269,-1120.6511,3326.7388
-1092,3269,-1180.1521,3385.3613
-1092,3269,-1183.1887,3460.6494
-1092,3269,-1188.0146,3413.0054
-1092,3269,-1188.0146,3413.0054
-1092,3269,-1180.1521,3385.3613
-1092,3269,-1180.1521,3385.3613
-1092,3269,-1188.0146,3413.0054
-1092,3269,-1159.6719,3444.5024
-1092,3269,-1188.0146,3413.0054
-1092,3269,-1120.6511,3326.7388
-1092,3269,-1188.0146,3413.0054
-1092,3269,-1188.0146,3413.0054
-1082,3264,-1118.6855,3383.6982
-1082,3264,-1118.6855,3383.6982
-1082,3264,-1034.4077,3265.1746
-1082,3264,-1034.4077,3265.1746
-1082,3264,-1118.6855,3383.6982
-1082,3264,-1034.4077,3265.1746
-1077,3264,-1105.8907,3411.5767
-1062,3264,-1069.5824,3154.3342
-1047,3259,-1102.8041,3315.026
-1032,3259,-985.37604,3251.8486
-1017,3259,-1059.115,3208.0474
-997,3254,-1011.3978,3105.3943
-982,3254,-981.29584,3101.4314
-967,3254,-908.96564,3150.3594
-952,3249,-912.5828,3100.2092
-937,3249,-898.9231,3144.8743
-922,3249,-913.72577,3171.78
