RoundedX,RoundedY,PredictedX,PredictedY
-1357,3944,-1187.0664,3613.6096
-1352,3934,-1265.2372,3610.4636
-1337,3924,-1143.1366,3721.2327
-1332,3919,-1126.0704,3759.124
-1322,3909,-1101.4658,3832.2188
-1322,3909,-1101.4658,3832.2188
-1312,3899,-1185.3268,3717.0513
-1307,3894,-1205.292,3673.2327
-1292,3884,-1255.9144,3735.8774
-1287,3874,-1243.511,3726.7966
-1277,3864,-1206.1487,3747.878
-1267,3859,-1152.9794,3812.5105
-1262,3849,-1194.3684,3637.6953
-1247,3839,-1212.9965,3843.2007
-1242,3834,-946.32294,3336.2852
-1232,3824,-1188.4603,3482.5593
-1232,3824,-1188.4603,3482.5593
-1222,3814,-1209.4213,3682.87
-1217,3809,-1199.5208,3670.068
-1202,3799,-1155.2721,3138.913
-1197,3789,-1084.9227,3354.0305
-1187,3779,-1111.2352,3790.2158
-1177,3774,-1174.2965,3810.7383
-1172,3764,-1244.6124,3787.1091
-1157,3754,-1249.6216,3798.9253
-1152,3749,-1198.5552,3412.4226
-1142,3739,-1097.8203,3775.4614
-1142,3739,-1097.8203,3775.4614
-1132,3729,-1216.0453,3764.3748
-1127,3724,-1066.156,3785.6204
-1127,3724,-1066.156,3785.6204
-1112,3714,-1189.0492,3320.7363
-1107,3704,-1191.6864,3700.442
-1097,3694,-1204.6063,3681.8604
-1087,3689,-1151.5029,3658.13
-1082,3679,-1139.59,3751.3052
-1067,3669,-1244.0793,3647.3862
-1062,3664,-1201.1779,3679.7058
-1052,3654,-1208.3629,3620.6965
-1052,3654,-1208.3629,3620.6965
-1042,3644,-1241.7985,3692.438
-1037,3639,-918.5232,3634.8425
-1037,3639,-918.5232,3634.8425
-1022,3629,-1164.774,3657.3452
-1017,3619,-1130.1775,3605.108
-1007,3609,-1144.2269,3566.874
-997,3604,-1070.1638,3531.5645
-992,3594,-1189.7162,3675.699
-977,3584,-848.55334,2985.9734
-972,3579,-970.9286,3695.4697
-962,3569,-1162.8885,3682.0178
-962,3569,-1162.8885,3682.0178
-952,3559,-1084.5302,3745.6262
-947,3554,-716.74457,3149.7632
-947,3554,-716.74457,3149.7632
-932,3544,-745.4172,3652.2708
-927,3534,-875.5366,3391.31
-917,3524,-1067.4948,3410.9956
-907,3519,-1059.2853,3584.9978
-902,3509,-1061.6677,3630.8865
-887,3499,-906.4367,3524.632
-882,3494,-758.0671,2306.781
-872,3484,-900.1906,3574.1794
-872,3484,-900.1906,3574.1794
-862,3474,-752.7279,3661.9944
-857,3469,-868.51996,3424.0317
-857,3469,-868.51996,3424.0317
-842,3459,-1043.726,3578.987
-837,3449,-855.8633,3557.7468
-827,3439,-797.8977,3763.5498
-817,3434,-766.8978,3644.0923
-812,3424,-711.8972,3392.8064
-797,3414,-657.347,3004.8354
-792,3409,-982.30725,3585.4158
-782,3399,-699.7485,2955.686
-782,3399,-699.7485,2955.686
-772,3389,-580.9521,3324.5994
-767,3384,-800.0099,3607.2725
-767,3384,-800.0099,3607.2725
-752,3374,-802.41113,3333.7559
-747,3364,-699.8874,2897.373
-737,3354,-757.64667,3668.5571
-727,3349,-464.5497,3625.4126
-722,3339,-730.0296,3002.5044
-707,3329,-783.5549,3725.6711
-702,3324,-854.64386,3163.4807
-692,3314,-974.9949,3630.5215
-692,3314,-974.9949,3630.5215
-682,3304,-769.35864,3064.679
-677,3299,-746.5033,3267.195
-677,3299,-746.5033,3267.195
-662,3289,-590.22015,3094.7002
-657,3279,-618.87024,3270.581
-647,3269,-652.67847,3638.3894
-637,3264,-649.4361,3454.9976
-632,3254,-820.8695,3034.4614
-617,3244,-485.7872,3357.0144
-612,3239,-638.855,3566.4316
-602,3229,-654.5133,3465.43
-602,3229,-654.5133,3465.43
-592,3219,-649.0035,3110.6672
-587,3214,-629.17993,3318.132
-587,3214,-629.17993,3318.132
-572,3204,-651.9476,3628.6602
-567,3194,-346.07916,2164.2888
-557,3184,-639.1258,3295.386
-547,3179,-601.9319,3085.3823
-542,3169,-497.42804,2804.5789
-527,3159,-426.28073,2277.2158
-522,3154,-649.8033,3295.6555
-512,3144,-405.66895,3099.9001
-512,3144,-405.66895,3099.9001
-502,3134,-468.16165,3044.7288
-497,3129,-369.98944,2991.2515
-497,3129,-369.98944,2991.2515
-482,3119,-461.56293,3119.563
-477,3109,-432.66742,3504.837
-467,3099,-574.9877,3477.7422
-457,3094,-465.02258,2599.3945
-452,3084,-536.78687,3109.4177
-437,3074,-442.9683,3481.339
-432,3069,-503.4924,3461.2483
-422,3054,-438.0368,3356.914
-412,3049,-358.53638,3097.7202
-407,3044,-368.83347,3182.1492
-407,3044,-368.83347,3182.1492
-392,3034,-355.09616,2236.876
-387,3024,-368.76483,3378.6199
-377,3014,-422.354,3596.245
-367,3009,-386.0927,3339.0808
-362,2999,-457.4718,3365.727
-347,2989,-355.48407,3028.748
-342,2984,-440.50732,3082.2354
-332,2969,-386.94785,3050.373
-322,2964,-488.37576,3491.664
-317,2959,-404.72986,3246.0703
