RoundedX,RoundedY,PredictedX,PredictedY
-1357,3944,-1222.556,3663.78
-1352,3934,-1289.1556,3656.6628
-1337,3924,-1118.6483,3731.4956
-1332,3919,-1116.9739,3791.1536
-1322,3909,-1103.5479,3813.695
-1322,3909,-1103.5479,3813.695
-1312,3899,-1199.6708,3739.7427
-1307,3894,-1205.0225,3719.369
-1292,3884,-1261.8107,3766.3115
-1287,3874,-1276.0004,3743.6758
-1277,3864,-1208.7662,3804.8499
-1267,3859,-1171.6265,3763.732
-1262,3849,-1168.4067,3658.6782
-1247,3839,-1219.0643,3803.2964
-1242,3834,-1108.2985,3643.514
-1232,3824,-1164.203,3674.273
-1232,3824,-1164.203,3674.273
-1222,3814,-1209.604,3718.6946
-1217,3809,-1196.4102,3680.7073
-1202,3799,-1181.3926,3617.1826
-1197,3789,-1196.9468,3712.4958
-1187,3779,-1118.6825,3819.013
-1177,3774,-1132.6537,3774.366
-1172,3764,-1257.6346,3757.0115
-1157,3754,-1228.3109,3773.258
-1152,3749,-1217.4205,3765.6052
-1142,3739,-1086.3357,3775.469
-1142,3739,-1086.3357,3775.469
-1132,3729,-1118.0249,3703.6526
-1127,3724,-1007.15216,3775.6653
-1127,3724,-1007.15216,3775.6653
-1112,3714,-1210.8473,3699.6357
-1107,3704,-1230.2012,3710.2615
-1097,3694,-1242.0648,3772.2327
-1087,3689,-1212.8468,3751.218
-1082,3679,-1171.3142,3760.9321
-1067,3669,-1195.541,3712.85
-1062,3664,-1182.7257,3682.087
-1052,3654,-1212.6803,3718.8972
-1052,3654,-1212.6803,3718.8972
-1042,3644,-1249.3553,3612.9858
-1037,3639,-680.09045,3588.65
-1037,3639,-680.09045,3588.65
-1022,3629,-1120.5032,3684.6113
-1017,3619,-1040.9946,3612.0352
-1007,3609,-1071.6239,3664.4917
-997,3604,-1060.6205,3719.419
-992,3594,-1100.0957,3721.12
-977,3584,-1049.311,3729.7341
-972,3579,-990.2591,3709.9258
-962,3569,-1046.4578,3619.3591
-962,3569,-1046.4578,3619.3591
-952,3559,-960.429,3679.59
-947,3554,-767.744,3475.953
-947,3554,-767.744,3475.953
-932,3544,-797.13586,3662.2998
-927,3534,-901.62054,3726.5574
-917,3524,-989.7006,3645.5063
-907,3519,-968.01276,3613.304
-902,3509,-962.59515,3638.2668
-887,3499,-951.45557,3678.152
-882,3494,-907.4975,3588.3716
-872,3484,-920.12616,3369.2175
-872,3484,-920.12616,3369.2175
-862,3474,-868.97864,3403.5732
-857,3469,-870.4809,3595.987
-857,3469,-870.4809,3595.987
-842,3459,-1009.85925,3678.0984
-837,3449,-926.529,3549.6882
-827,3439,-764.17334,3657.5164
-817,3434,-813.39276,3586.2444
-812,3424,-848.75183,3496.5796
-797,3414,-864.9288,3602.3674
-792,3409,-883.60846,3627.1643
-782,3399,-818.8201,3715.0237
-782,3399,-818.8201,3715.0237
-772,3389,-691.3406,3599.6926
-767,3384,-759.76776,3659.7456
-767,3384,-759.76776,3659.7456
-752,3374,-748.2939,3404.9333
-747,3364,-714.55164,3480.1296
-737,3354,-647.87335,3509.1208
-727,3349,-516.2203,3503.8499
-722,3339,-783.56396,3400.3923
-707,3329,-727.2165,3257.6191
-702,3324,-802.819,3328.4646
-692,3314,-796.36395,3650.3271
-692,3314,-796.36395,3650.3271
-682,3304,-759.4001,3725.8489
-677,3299,-738.0453,3624.4011
-677,3299,-738.0453,3624.4011
-662,3289,-645.7022,3318.6665
-657,3279,-677.55817,3349.1843
-647,3269,-639.4353,3577.043
-637,3264,-664.66504,3418.5693
-632,3254,-738.7512,3362.6313
-617,3244,-550.74805,3318.2039
-612,3239,-616.925,3501.0532
-602,3229,-651.28424,3382.3425
-602,3229,-651.28424,3382.3425
-592,3219,-617.6824,3331.0952
-587,3214,-598.3469,3248.9722
-587,3214,-598.3469,3248.9722
-572,3204,-589.70764,3188.1924
-567,3194,-523.8583,3151.7234
-557,3184,-555.58344,3098.9229
-547,3179,-517.8545,3079.3125
-542,3169,-577.4607,3312.577
-527,3159,-412.18878,3026.8513
-522,3154,-463.24655,3018.7427
-512,3144,-439.4471,3129.778
-512,3144,-439.4471,3129.778
-502,3134,-547.1408,3424.261
-497,3129,-481.81042,3440.2954
-497,3129,-481.81042,3440.2954
-482,3119,-452.3108,3306.521
-477,3109,-473.15652,3187.6018
-467,3099,-544.6333,3285.3777
-457,3094,-514.1893,3030.6216
-452,3084,-559.5155,3107.6182
-437,3074,-452.68384,3499.092
-432,3069,-493.84753,3374.4763
-422,3054,-396.6758,3113.3992
-412,3049,-346.4041,3153.0913
-407,3044,-345.66498,3116.5413
-407,3044,-345.66498,3116.5413
-392,3034,-476.80515,3092.1282
-387,3024,-414.22647,3126.5884
-377,3014,-399.90115,3139.6943
-367,3009,-388.3394,3159.4727
-362,2999,-379.00397,3228.9985
-347,2989,-419.46634,3180.9912
-342,2984,-474.08426,3230.4658
-332,2969,-384.98434,3123.849
-322,2964,-415.32565,3148.677
-317,2959,-385.81662,2973.599
