RoundedX,RoundedY,PredictedX,PredictedY
-1357,3944,-1174.575,3690.5354
-1352,3934,-1284.9543,3621.9048
-1337,3924,-1127.5784,3577.7605
-1332,3919,-1128.8002,3818.0454
-1322,3909,-1101.2919,3809.864
-1322,3909,-1101.2919,3809.864
-1312,3899,-1159.964,3723.925
-1307,3894,-1234.9757,3728.2434
-1292,3884,-1261.6354,3799.4958
-1287,3874,-1273.7694,3721.841
-1277,3864,-1191.0148,3781.9106
-1267,3859,-1177.2955,3732.371
-1262,3849,-1152.7104,3718.8218
-1247,3839,-1214.3113,3800.9297
-1242,3834,-1235.5275,3683.8425
-1232,3824,-1025.5862,3639.554
-1232,3824,-1025.5862,3639.554
-1232,3824,-1025.5862,3639.554
-1232,3824,-1173.1775,3678.355
-1232,3824,-1173.1775,3678.355
-1232,3824,-1159.3335,3512.8757
-1232,3824,-1212.579,3654.3013
-1232,3824,-1025.5862,3639.554
-1232,3824,-1173.1775,3678.355
-1227,3819,-1218.7023,3616.1255
-1227,3819,-1218.7023,3616.1255
-1227,3819,-1218.7023,3616.1255
-1227,3814,-1181.1764,3750.2046
-1227,3814,-1181.1764,3750.2046
-1227,3814,-1175.0404,3732.7527
-1227,3814,-1188.4026,3757.7192
-1227,3814,-1171.5809,3706.443
-1227,3814,-1179.9092,3741.1697
-1227,3814,-1175.0404,3732.7527
-1227,3814,-1188.4026,3757.7192
-1227,3814,-1188.4026,3757.7192
-1227,3814,-1179.9092,3741.1697
-1227,3814,-1175.0404,3732.7527
-1227,3814,-1188.4026,3757.7192
-1227,3814,-1181.1764,3750.2046
-1227,3814,-1181.1764,3750.2046
-1232,3809,-1185.3901,3763.4844
-1232,3809,-1185.3901,3763.4844
-1232,3804,-1203.9615,3703.2256
-1232,3804,-1203.9615,3703.2256
-1237,3799,-1199.2416,3714.5894
-1237,3799,-1199.2416,3714.5894
-1242,3794,-1166.1288,3673.8774
-1247,3779,-1050.9772,3663.9675
-1252,3769,-1239.6396,3534.0833
-1257,3764,-1257.7812,3637.242
-1262,3749,-1283.0897,3679.1924
-1267,3739,-1210.9257,3718.6284
-1272,3724,-1025.9911,3371.4368
-1277,3714,-1066.2246,3801.5354
-1282,3704,-1245.6252,3752.928
-1287,3689,-1257.7042,3532.1516
-1292,3684,-1167.5768,3704.187
-1297,3669,-1104.5587,3818.171
-1302,3659,-1081.8876,3828.487
-1307,3649,-1001.58075,3674.6592
-1312,3634,-1246.9366,3680.9805
-1317,3624,-1288.1542,3756.2004
-1322,3609,-1279.8829,3722.9988
-1327,3604,-1291.2345,3649.8003
-1332,3594,-1255.0461,3481.1843
-1337,3579,-1287.3785,3782.5327
-1342,3569,-787.41235,3744.6423
-1347,3554,-1232.7552,3650.154
-1352,3544,-1262.6898,3558.7153
-1357,3534,-1275.7599,3362.99
-1362,3524,-1287.5762,3612.16
-1362,3524,-1287.5762,3612.16
-1362,3519,-1242.8948,3530.5742
-1362,3519,-1244.0155,3517.1194
-1362,3519,-1242.8948,3530.5742
-1362,3519,-1248.8461,3589.1816
-1362,3519,-1261.5151,3589.0667
-1362,3519,-1261.5151,3589.0667
-1362,3519,-1242.8948,3530.5742
-1362,3519,-1242.8948,3530.5742
-1362,3519,-1246.9714,3592.7722
-1362,3519,-1261.5151,3589.0667
-1362,3519,-1261.5151,3589.0667
-1362,3519,-1250.3616,3438.3948
-1362,3519,-1250.3616,3438.3948
-1362,3519,-1250.3616,3438.3948
-1362,3519,-1244.0155,3517.1194
-1357,3514,-1021.69666,3496.0212
-1357,3514,-1021.69666,3496.0212
-1357,3514,-1021.69666,3496.0212
-1357,3514,-1021.69666,3496.0212
-1352,3509,-1069.4579,3655.554
-1352,3509,-1069.4579,3655.554
-1347,3499,-1277.5646,3629.3354
-1347,3489,-1297.6864,3757.1494
-1342,3474,-1159.3798,3512.4272
-1337,3464,-1262.667,3396.212
-1332,3454,-1283.4408,3569.7942
-1327,3439,-1222.2638,3520.5505
-1322,3434,-1207.1766,3269.8467
-1317,3419,-1218.8921,3280.0427
-1312,3409,-1259.1611,3652.4016
-1307,3399,-1232.0759,3156.6003
-1302,3384,-1275.0719,3577.9116
-1302,3374,-1242.6178,3344.5933
-1292,3359,-1229.1333,3175.7832
-1292,3349,-1198.0804,3290.876
-1287,3344,-1192.3522,3035.119
-1287,3344,-1192.3522,3035.119
-1287,3344,-1184.1814,3046.4102
-1287,3344,-1192.3522,3035.119
-1287,3344,-1192.3522,3035.119
-1287,3344,-1184.1814,3046.4102
-1287,3339,-984.2349,3138.6248
-1282,3334,-1277.3041,3069.1155
-1282,3334,-1277.3041,3069.1155
-1277,3329,-1272.234,3102.0999
-1272,3324,-1261.4159,3236.1548
