RoundedX,RoundedY,PredictedX,PredictedY
-1357,3944,-1366.6935,3871.7048
-1342,3929,-1360.7532,3861.4114
-1327,3914,-1364.6971,3873.1626
-1312,3899,-1361.6322,3872.8743
-1297,3884,-1291.5477,3862.3208
-1282,3874,-1271.7319,3862.6252
-1267,3859,-1269.4652,3861.3726
-1252,3844,-1236.5228,3837.7458
-1237,3829,-1221.3291,3760.4033
-1232,3824,-1220.119,3871.7817
-1232,3824,-1220.119,3871.7817
-1232,3824,-1226.5903,3861.8223
-1232,3824,-1226.5903,3861.8223
-1232,3824,-1220.119,3871.7817
-1232,3824,-1226.5903,3861.8223
-1232,3824,-1220.119,3871.7817
-1232,3824,-1226.5903,3861.8223
-1232,3824,-1226.5903,3861.8223
-1227,3819,-1216.3475,3836.6577
-1227,3819,-1216.3475,3836.6577
-1227,3819,-1216.3475,3836.6577
-1227,3814,-1208.3547,3870.0225
-1227,3814,-1235.579,3765.4746
-1227,3814,-1235.579,3765.4746
-1227,3814,-1235.579,3765.4746
-1227,3814,-1208.3547,3870.0225
-1227,3814,-1214.6681,3811.5554
-1227,3814,-1214.6681,3811.5554
-1227,3814,-1208.3547,3870.0225
-1227,3814,-1235.579,3765.4746
-1227,3814,-1214.6681,3811.5554
-1227,3814,-1235.579,3765.4746
-1227,3814,-1214.6681,3811.5554
-1227,3814,-1208.3547,3870.0225
-1227,3814,-1208.3547,3870.0225
-1232,3809,-1220.6512,3844.1968
-1232,3809,-1220.6512,3844.1968
-1237,3804,-1217.0701,3785.6902
-1242,3789,-1232.4327,3810.1096
-1252,3769,-1248.0613,3749.494
-1257,3754,-1243.6914,3817.319
-1267,3734,-1221.1395,3843.3625
-1277,3714,-1289.5536,3831.6008
-1282,3694,-1330.8853,3761.0757
-1292,3679,-1304.5369,3627.8137
-1302,3659,-1331.2999,3708.6677
-1312,3639,-1337.2084,3609.3513
-1317,3619,-1359.8882,3551.3413
-1327,3604,-1314.8556,3577.025
-1337,3584,-1359.6963,3645.1316
-1342,3564,-1373.8665,3620.406
-1352,3544,-1316.4933,3498.672
-1362,3524,-1339.7885,3522.8137
-1362,3524,-1339.7885,3522.8137
-1362,3519,-1361.2863,3453.3528
-1362,3519,-1361.2863,3453.3528
-1362,3519,-1306.3096,3486.9822
