RoundedX,RoundedY,PredictedX,PredictedY
-1187,3739,-1045.1912,3710.1829
-1172,3729,-1236.5045,3752.816
-1162,3714,-1204.1709,3748.688
-1152,3704,-1211.9044,3776.1777
-1142,3694,-765.0687,3752.2305
-1127,3684,-892.6229,3755.7664
-1117,3674,-1282.9957,3755.339
-1107,3664,-1142.735,3760.0977
-1097,3654,-1123.3822,3781.6394
-1097,3654,-1123.3822,3781.6394
-1082,3644,-1065.8463,3786.624
-1077,3634,-1056.9603,3737.0837
-1077,3634,-1171.5159,3726.0527
-1077,3634,-1171.5159,3726.0527
-1077,3634,-1056.9603,3737.0837
-1077,3634,-1171.5159,3726.0527
-1077,3634,-1056.9603,3737.0837
-1077,3634,-1056.9603,3737.0837
-1072,3629,-1294.0873,3748.6875
-1072,3629,-1294.0873,3748.6875
-1072,3624,-1257.8691,3772.2034
-1072,3624,-1257.8691,3772.2034
-1072,3624,-1257.8691,3772.2034
-1067,3619,-1146.5366,3746.2659
-1067,3619,-1168.7034,3748.973
-1067,3619,-1121.4781,3749.5852
-1067,3619,-1168.7034,3748.973
-1067,3619,-1121.4781,3749.5852
-1067,3619,-1146.5366,3746.2659
-1067,3619,-1146.5366,3746.2659
-1067,3619,-1168.7034,3748.973
-1067,3619,-1168.7034,3748.973
-1067,3614,-1052.7833,3710.7964
-1067,3614,-1052.7833,3710.7964
-1067,3614,-1052.7833,3710.7964
-1067,3614,-1052.7833,3710.7964
-1067,3614,-1104.4393,3732.466
-1067,3614,-1052.7833,3710.7964
-1072,3609,-1012.3818,3738.3237
-1072,3589,-829.5016,3668.671
-1072,3574,-991.12494,3661.4216
-1072,3559,-1039.8925,3699.2793
-1077,3544,-971.24286,3670.728
-1077,3529,-1009.9918,3639.0044
-1077,3514,-996.59314,3351.8223
-1077,3499,-1087.5181,3740.393
-1082,3484,-884.55927,3442.3127
-1082,3469,-951.145,3233.0923
-1082,3454,-1074.5201,3498.7917
-1082,3439,-1094.2155,3503.6914
-1087,3424,-1132.8525,3293.4678
-1087,3404,-1048.3025,3288.1003
-1087,3389,-1079.846,3417.8342
-1087,3374,-1083.1361,3659.164
-1092,3359,-1052.4529,3455.5027
-1092,3344,-1074.7527,3370.4937
-1092,3329,-747.7654,2640.1453
-1092,3314,-1166.8557,3140.4736
-1097,3299,-1159.7919,3263.6414
-1097,3284,-1057.1769,3242.1409
-1097,3274,-1018.9311,3261.5474
-1097,3274,-1018.9311,3261.5474
-1097,3274,-1018.9311,3261.5474
-1097,3274,-1018.9311,3261.5474
-1097,3274,-1018.9311,3261.5474
-1097,3274,-1057.8729,3145.6133
-1097,3274,-1018.9311,3261.5474
-1097,3274,-1018.9311,3261.5474
-1097,3274,-1062.1597,3405.7065
-1097,3274,-823.86163,3191.715
-1097,3274,-1018.9311,3261.5474
-1097,3274,-1062.1597,3405.7065
-1097,3274,-823.86163,3191.715
-1097,3274,-1057.8729,3145.6133
-1092,3269,-1046.2491,3325.357
-1092,3269,-1046.2491,3325.357
-1092,3269,-1046.2491,3325.357
-1092,3269,-1102.599,3114.3167
-1092,3269,-1082.9541,3525.1765
-1092,3269,-1102.599,3114.3167
-1092,3269,-1082.9541,3525.1765
-1092,3269,-1082.9541,3525.1765
-1092,3269,-1082.9541,3525.1765
-1092,3269,-1077.9187,3371.2424
-1092,3269,-1046.2491,3325.357
-1092,3269,-1111.7671,3382.2478
-1092,3269,-1102.599,3114.3167
-1092,3269,-1111.7671,3382.2478
-1092,3269,-1102.599,3114.3167
-1092,3269,-1046.2491,3325.357
-1082,3264,-1062.7975,3450.017
-1082,3264,-1062.7975,3450.017
-1082,3264,-1062.7975,3450.017
-1082,3264,-1145.2139,3282.877
-1082,3264,-1062.7975,3450.017
-1082,3264,-1062.7975,3450.017
-1077,3264,-1090.3307,3318.5347
-1062,3264,-1082.3088,3402.356
-1047,3259,-1064.8374,3327.102
-1032,3259,-955.0694,3281.1223
-1017,3259,-1001.55316,3241.6094
-997,3254,-1044.0042,3217.5159
-982,3254,-1014.24445,3118.5608
-967,3254,-947.8865,3136.572
-952,3249,-1010.52075,3267.6372
-937,3249,-984.2499,3176.9004
-922,3249,-900.32153,2980.9695
-907,3249,-893.0355,3117.2852
-892,3244,-959.4017,3173.3267
-877,3244,-1009.7286,3139.4333
-862,3244,-828.3392,3146.563
-847,3239,-775.30145,3037.1343
-832,3239,-844.6839,3181.7708
-812,3239,-852.67664,3191.0764
-797,3239,-777.38556,3137.8584
-782,3234,-792.8013,3178.7937
-767,3234,-572.7259,2927.734
-752,3234,-590.5521,2923.0796
-737,3229,-703.53766,3173.7712
-722,3229,-596.0255,2890.1758
-707,3229,-626.7129,3119.466
-517,3724,-579.1912,3750.2476
-517,3724,-579.1912,3750.2476
-517,3724,-579.1912,3750.2476
-522,3719,-394.16507,3554.1223
-522,3719,-394.16507,3554.1223
-527,3709,-586.3896,3480.5122
-537,3699,-565.98346,3746.8625
-547,3689,-618.8581,3668.512
-557,3679,-562.16437,3784.0298
-567,3669,-441.71216,3753.3547
-567,3669,-441.71216,3753.3547
-577,3654,-679.05835,3605.68
-587,3644,-695.51556,3566.118
-602,3634,-668.679,3700.6458
-612,3619,-511.43777,3194.4316
-612,3619,-511.43777,3194.4316
-622,3609,-460.77597,3588.7307
-632,3599,-400.5555,3254.6907
-642,3589,-713.5243,3533.3604
-652,3574,-692.8839,3711.1272
-662,3564,-432.55032,3394.7715
-672,3554,-388.06192,3734.1462
-682,3544,-660.30646,3715.3347
-682,3544,-660.30646,3715.3347
-692,3529,-697.22424,3689.9685
-707,3519,-711.5494,3598.7878
-717,3509,-719.17584,3644.6228
-727,3494,-807.2667,3746.422
-727,3494,-807.2667,3746.422
-737,3484,-825.71173,3719.322
-747,3474,-777.515,3387.4163
-757,3464,-661.7128,3376.9895
-757,3464,-697.239,3720.797
-757,3464,-661.7128,3376.9895
-757,3464,-661.7128,3376.9895
-767,3449,-733.36145,3550.292
-762,3449,-697.5514,3543.6648
-762,3449,-744.03674,3525.9946
-762,3449,-744.03674,3525.9946
-762,3449,-697.5514,3543.6648
-762,3449,-744.03674,3525.9946
-762,3449,-697.5514,3543.6648
-762,3449,-744.03674,3525.9946
-762,3449,-744.03674,3525.9946
-762,3449,-744.03674,3525.9946
-762,3439,-493.17267,3285.8064
-762,3439,-493.17267,3285.8064
-757,3444,-776.0271,3546.659
-757,3444,-776.0271,3546.659
-757,3444,-771.52856,3437.1924
-757,3444,-776.0271,3546.659
-757,3444,-766.58044,3629.4998
-757,3444,-771.52856,3437.1924
-757,3444,-766.58044,3629.4998
-757,3444,-766.58044,3629.4998
-757,3434,-761.53564,3320.8533
-757,3434,-761.53564,3320.8533
-757,3434,-761.53564,3320.8533
-752,3434,-804.02344,3672.5776
-752,3434,-804.02344,3672.5776
-747,3424,-844.12714,3593.1572
-737,3409,-778.9805,3617.8657
-737,3409,-778.9805,3617.8657
-732,3399,-710.7466,3303.6394
-727,3384,-806.83014,3364.401
-717,3374,-765.83093,3480.8977
-712,3359,-759.18384,3611.6765
-702,3344,-700.2462,3640.6882
-697,3334,-726.5706,3304.2056
-687,3319,-709.2,3484.9524
-677,3304,-815.67096,3559.4478
-672,3294,-723.0753,3350.253
-662,3279,-702.50104,3154.033
-657,3264,-742.19684,3357.9639
-647,3254,-606.557,2403.5662
-642,3239,-521.06165,3086.6257
-632,3224,-657.69305,3459.3132
-627,3214,-654.1664,3558.899
-627,3214,-654.1664,3558.899
-617,3199,-693.7319,3635.5151
-607,3184,-665.01733,3431.6685
-602,3169,-694.8709,3127.5679
-592,3159,-652.2104,3028.0906
-592,3159,-674.68494,3355.6987
-592,3159,-674.68494,3355.6987
-592,3159,-694.7435,3292.5737
-592,3159,-689.2124,3202.8533
