RoundedX,RoundedY,PredictedX,PredictedY
-1357,3944,-1364.2921,3917.3347
-1342,3929,-1357.5555,3867.8198
-1327,3914,-1365.4264,3884.4084
-1312,3899,-1359.6578,3912.9697
-1297,3884,-1282.1589,3894.9114
-1282,3874,-1271.2296,3884.4067
-1267,3859,-1266.437,3883.175
-1252,3844,-1234.8761,3857.1228
-1237,3829,-1221.5781,3901.152
-1222,3814,-1211.11,3868.1162
-1207,3799,-1149.796,3844.5425
-1192,3789,-1154.8965,3853.2612
-1177,3774,-1150.13,3794.8687
-1162,3759,-1168.2665,3790.451
-1147,3744,-1204.9569,3733.943
-1132,3729,-1134.7092,3763.571
-1117,3714,-1105.4308,3706.3435
-1102,3704,-1117.2891,3696.949
-1087,3689,-1120.2272,3692.675
-1072,3674,-1074.8861,3694.37
-1057,3659,-1070.5991,3625.867
-1042,3644,-1064.1648,3580.4768
-1027,3629,-1016.4258,3540.0266
-1012,3619,-991.10724,3548.7012
-997,3604,-1002.86694,3540.8716
-982,3589,-976.12134,3564.574
-967,3574,-980.29816,3572.3755
-952,3559,-964.97784,3547.0608
-937,3544,-969.62787,3513.8652
-922,3534,-978.313,3474.4573
-907,3519,-891.4698,3466.4077
-892,3504,-889.5416,3477.4177
-877,3489,-893.1765,3469.0808
-862,3474,-865.8614,3431.2788
-847,3459,-815.21466,3472.4233
-832,3444,-873.3589,3444.1301
-817,3434,-844.0311,3435.0632
-802,3419,-812.9706,3398.2776
-787,3404,-787.6075,3420.31
-772,3389,-773.1969,3389.4744
-757,3374,-772.8279,3401.3672
-742,3359,-716.5395,3261.3076
-727,3349,-696.1388,3342.933
-712,3334,-731.13196,3311.2432
-697,3319,-686.6706,3285.8616
-682,3304,-641.51013,3281.3132
-667,3289,-660.8593,3275.2668
-652,3274,-673.6467,3179.7432
-637,3264,-657.599,3238.6287
-622,3249,-628.6761,3218.3545
-607,3234,-621.8017,3286.7598
-592,3219,-581.6296,3235.7197
-577,3204,-560.7887,3211.3672
-562,3189,-562.013,3209.5903
-547,3179,-495.24536,3187.3875
-532,3164,-524.5052,3175.4402
-517,3149,-532.98975,3133.0032
-502,3134,-489.94635,3134.5684
-487,3119,-486.905,3142.0652
-472,3104,-484.91037,3130.5642
-457,3094,-455.097,3124.6406
-442,3079,-434.40643,3094.6387
-427,3064,-425.90552,3070.1138
-412,3049,-428.199,3045.4202
-397,3034,-402.09753,3022.6868
-382,3019,-389.27408,3049.6177
-367,3009,-368.74188,2944.8608
-352,2994,-389.93637,2946.658
-337,2979,-353.19702,2993.349
-322,2964,-252.12541,2975.9392
