RoundedX,RoundedY,PredictedX,PredictedY
-1357,3944,-1341.8141,3648.9336
-1347,3934,-1325.7745,3801.6375
-1337,3919,-1354.3234,3799.2478
-1322,3909,-1327.4832,3771.1763
-1322,3909,-1327.4832,3771.1763
-1312,3899,-1337.1548,3701.472
-1302,3889,-1324.6473,3614.0835
-1292,3879,-1303.6213,3687.8604
-1277,3869,-1245.7023,3764.3237
-1267,3859,-1227.8782,3748.6807
-1257,3849,-1237.9001,3680.8972
-1247,3834,-1296.2971,3551.26
-1232,3824,-1245.9093,3697.4688
-1232,3824,-1245.9093,3697.4688
-1222,3814,-1239.4463,3708.9844
-1212,3804,-1232.5553,3642.8252
-1202,3794,-1272.4086,3647.9983
-1187,3784,-1183.9867,3637.9214
-1177,3774,-1215.3597,3690.7341
-1167,3764,-1165.9086,3724.2085
-1157,3749,-1178.8861,3797.4895
-1142,3739,-1161.1718,3800.6873
-1142,3739,-1161.1718,3800.6873
-1132,3729,-1212.4802,3671.0793
-1122,3719,-1130.6124,3631.0225
-1112,3709,-1093.0138,3536.2632
-1097,3699,-1126.0936,3580.3088
-1087,3689,-1104.4377,3615.1804
-1077,3679,-1158.2509,3752.467
-1067,3664,-1126.8326,3697.551
-1052,3654,-1068.9795,3682.437
-1052,3654,-1068.9795,3682.437
-1042,3644,-1029.5873,3666.436
-1032,3634,-978.81915,3598.5142
-1022,3624,-1000.361,3513.8206
-1007,3614,-1012.6403,3583.4067
-997,3604,-1005.9139,3517.2976
-987,3594,-1042.571,3602.68
-977,3579,-973.3332,3614.2544
-962,3569,-883.3546,3501.8198
-962,3569,-883.3546,3501.8198
-952,3559,-917.1064,3610.5142
-942,3549,-928.57275,3417.6536
-932,3539,-939.4949,3424.83
-917,3529,-931.56946,3270.1548
-907,3519,-908.65814,3207.2065
-897,3509,-945.9852,3610.5205
-887,3494,-906.21466,3463.3599
-872,3484,-842.9856,3472.611
-872,3484,-842.9856,3472.611
-862,3474,-875.288,3503.8225
-852,3464,-832.2858,3556.9192
-842,3454,-858.66296,3595.6257
-827,3444,-843.87555,3426.9753
-817,3434,-830.10223,3411.3843
-807,3424,-838.1178,3375.634
-797,3409,-865.02563,3375.635
-782,3399,-835.65967,3518.7769
-782,3399,-835.65967,3518.7769
-772,3389,-849.5636,3485.3137
-762,3379,-844.6372,3428.9707
-752,3369,-873.3444,3437.4873
-737,3359,-739.3938,3193.1726
-727,3349,-734.15576,3278.3489
-717,3339,-785.04846,3254.1846
-707,3324,-751.87195,3184.5098
-692,3314,-707.7544,3164.177
-692,3314,-707.7544,3164.177
-682,3304,-673.5496,3301.8792
-672,3294,-666.75494,3280.453
-662,3284,-676.51434,3247.3477
-647,3274,-675.1168,3239.3665
-637,3264,-651.3141,3284.7222
-627,3249,-620.37195,3036.2144
-617,3239,-617.16,3106.3071
-602,3229,-588.7701,3108.273
-602,3229,-588.7701,3108.273
-592,3219,-578.4206,3117.5093
-582,3209,-577.13983,3176.915
-572,3199,-571.4131,3052.805
-557,3189,-575.96466,3059.4397
-547,3179,-546.8563,3163.7764
-537,3164,-533.6723,3149.895
-527,3154,-509.26367,3028.9272
-512,3144,-516.18616,3159.1184
-512,3144,-516.18616,3159.1184
-502,3134,-513.99133,3114.1484
-492,3124,-500.65335,3049.745
-482,3114,-511.68552,3140.5708
-467,3104,-478.20535,3225.3186
-457,3094,-470.6013,3114.6023
-447,3079,-460.54056,3026.0105
-437,3069,-448.5706,3089.647
-422,3059,-429.30554,3098.453
-412,3049,-404.80212,3057.2646
-402,3039,-410.9939,3043.4543
-392,3029,-403.62897,3028.9346
-377,3019,-396.68143,3017.2576
-367,3009,-312.75848,3075.3071
-357,2994,-362.78802,3022.1282
-347,2984,-354.08646,3000.0059
-332,2974,-295.79666,3126.6277
-322,2964,-275.29623,3103.58
