RealX,RealY,RoundedX,RoundedY,PredictedX,PredictedY,KalmanX,KalmanY
-1358.0832793724223,3943.766878223523,-1357,3944,-1193.7078,3607.9238,-1346.7706382211747,3924.4257919475153
-1350.5823896185943,3936.6735919318285,-1352,3934,-1273.9998,3685.3706,-1334.939104831343,3901.659878396697
-1339.3355485478223,3926.037910952189,-1337,3924,-1191.8794,3724.8787,-1311.2697613235352,3875.251290241074
-1331.837465750175,3918.9472774158958,-1332,3919,-1077.3811,3735.3079,-1279.5637397273758,3853.9340816012627
-1324.339480834547,3911.8567447567757,-1322,3909,-1104.4567,3819.5015,-1252.5644822731354,3843.6758311243198
-1320.5905298499647,3908.3115207082856,-1322,3909,-1104.4567,3819.5015,-1232.323870035794,3837.781293510971
-1313.092564898214,3901.2210107787205,-1312,3899,-1078.1606,3651.8713,-1206.9494145989188,3808.8219043836207
-1305.594541659564,3894.130443644924,-1307,3894,-1183.4806,3602.942,-1197.480580400276,3776.2129412406384
-1294.3474413370006,3883.494528665873,-1292,3884,-1253.0667,3661.8606,-1195.869142410968,3750.8481400729497
-1286.8493485573035,3876.403893194079,-1287,3874,-790.645,3221.1013,-1131.428690556105,3668.8474476051288
-1275.6021880474245,3865.7679188722504,-1277,3864,-1101.9686,3682.5203,-1117.5157722060856,3661.965445169288
-1268.1040726081706,3858.677260926066,-1267,3859,-1149.8079,3703.2524,-1116.1177995939033,3662.2113832845785
-1260.6059532098493,3851.5865990133525,-1262,3849,-1121.223,3580.1802,-1110.590258227297,3643.9138881045674
-1249.358769653782,3840.950601684206,-1247,3839,-1211.2517,3741.8508,-1117.1224706202163,3650.438757488473
-1241.8606454995677,3833.8599350445083,-1242,3834,-1071.7283,3720.2095,-1103.8498034909592,3655.2473459492358
-1234.3625204879274,3826.7692675982657,-1232,3824,-913.7972,3706.1511,-1068.6473553507738,3657.005433281383
-1230.6134577566309,3823.223933673702,-1232,3824,-920.60394,3017.709,-1047.7100850078605,3566.5994868305374
-1230.6132825016255,3823.223795879794,-1232,3824,-1175.2439,3682.2605,-1064.7213247522948,3582.0271383756904
-1230.6121499455774,3823.223761729941,-1232,3824,-1175.2439,3682.2605,-1078.792276895296,3594.7881926288023
-1230.6108905373658,3823.223732586874,-1232,3824,-913.7972,3706.1511,-1058.553816635353,3608.4479772174295
-1230.6094797120172,3823.2237075257262,-1232,3824,-1248.4825,3552.546,-1081.16826216583,3601.791994817214
-1230.6079038473424,3823.2236858669944,-1232,3824,-913.7972,3706.1511,-1061.7079749026345,3613.9257907514375
-1230.6061595266583,3823.2236671072415,-1232,3824,-1175.2439,3682.2605,-1074.6602585796393,3621.721527439723
-1230.604251835944,3823.223650856287,-1232,3824,-1248.4825,3552.546,-1092.1403263876553,3609.848943318212
-1228.6337743703752,3818.386585586658,-1227,3819,-1283.6227,3450.4395,-1113.3946528971544,3592.1547306309985
-1228.6369167967619,3818.4017387782624,-1227,3819,-1283.6227,3450.4395,-1132.1067058125086,3576.576941319141
-1228.636299284422,3818.414849541832,-1227,3819,-1283.6227,3450.4395,-1146.9943947357735,3558.5837841087487
-1227.53241158461,3814.381691857341,-1227,3814,-1252.1228,3658.132,-1158.389715183555,3569.3742194205506
-1227.5290550898833,3814.427348935572,-1227,3814,-1252.1228,3658.132,-1168.4993180312952,3578.9471948074556
-1227.5199770630268,3814.4620847364117,-1227,3814,-1198.2689,3635.2864,-1171.6973545185235,3584.9994638547673
-1227.5078953507134,3814.487787760835,-1227,3814,-1200.3204,3692.788,-1174.7624431237991,3596.541842175646
-1227.4938363141414,3814.5062480937936,-1227,3814,-1200.3204,3692.788,-1177.4923308087386,3606.821967801496
-1227.4789879877058,3814.519026461185,-1227,3814,-1161.8226,3673.1616,-1175.8220599139897,3613.8933044288447
-1227.4656843418038,3814.5274483363132,-1227,3814,-1198.2689,3635.2864,-1178.210841190178,3616.1699403330326
-1227.4634100208298,3814.532613620054,-1227,3814,-1196.574,3494.09,-1180.1624715096198,3603.1952470658566
-1227.463172839816,3814.535413029764,-1227,3814,-1196.574,3494.09,-1181.9048654941373,3591.6116041760793
-1227.4647883065152,3814.5365524087442,-1227,3814,-1252.1228,3658.132,-1189.3536593536967,3598.6681645080234
-1227.46804443737,3814.536578268488,-1227,3814,-1198.2689,3635.2864,-1190.2987699808511,3602.5500679205725
-1227.472725593462,3814.53590345746,-1227,3814,-1200.3204,3692.788,-1191.3606053521587,3612.1111105180594
-1227.4786289023823,3814.534831339278,-1227,3814,-1161.8226,3673.1616,-1188.2322880765403,3618.576869376083
-1227.4855747389058,3814.533577644069,-1227,3814,-1161.8226,3673.1616,-1186.8107919919323,3621.134757209173
-1230.8605595081565,3807.649617102997,-1232,3809,-1221.4423,3620.5193,-1193.5375544900078,3614.6923769940577
-1230.8606588026694,3807.6494724569648,-1232,3809,-1221.4423,3620.5193,-1198.0716113825342,3612.161485154573
-1232.2300695710326,3806.4039732672595,-1232,3804,-1202.353,3582.0881,-1199.916228507164,3605.5935279380756
-1233.7574943013701,3804.9984624163208,-1232,3804,-1202.353,3582.0881,-1201.5529693873207,3599.7869081861127
-1237.4015203101437,3801.5964365782147,-1237,3799,-1212.2378,3695.6191,-1205.5363740944085,3604.895630015605
