RoundedX,RoundedY,PredictedX,PredictedY
-1357,3944,-1368.0599,3879.9229
-1342,3929,-1358.7688,3858.7415
-1327,3914,-1367.292,3867.957
-1312,3899,-1362.5201,3886.3909
-1297,3884,-1288.0033,3875.4622
-1282,3874,-1291.2617,3858.631
-1267,3859,-1284.786,3874.5073
-1252,3844,-1233.0398,3827.0476
-1237,3829,-1235.2705,3855.519
-1222,3814,-1211.7233,3854.3215
-1207,3799,-1149.5543,3844.2415
-1192,3789,-1150.5499,3838.0068
-1177,3774,-1160.2386,3815.0264
-1162,3759,-1180.9242,3783.1143
-1147,3744,-1207.5638,3714.3936
-1132,3729,-1141.826,3733.548
-1117,3714,-1089.5721,3668.0398
-1102,3704,-1104.6942,3655.1313
-1087,3689,-1144.8392,3723.678
-1072,3674,-1067.8221,3620.232
-1057,3659,-1037.9001,3785.8667
-1042,3644,-1050.427,3659.6182
-1027,3629,-1012.6639,3542.815
-1012,3619,-983.69714,3595.0962
-997,3604,-1002.76685,3568.1416
-982,3589,-973.1436,3535.477
-967,3574,-990.0709,3528.829
-952,3559,-963.14307,3481.239
-937,3544,-982.9687,3512.1736
-922,3534,-976.10333,3480.816
-907,3519,-891.50305,3480.5444
-892,3504,-914.98956,3486.077
-877,3489,-863.4347,3465.9927
-862,3474,-835.4893,3447.5515
-847,3459,-797.44904,3436.5142
-832,3444,-838.9813,3466.547
-817,3434,-834.0909,3488.0198
-802,3419,-815.9476,3421.1055
-787,3404,-789.40027,3382.1492
-772,3389,-741.45026,3396.1667
-757,3374,-753.81775,3424.5234
-742,3359,-735.8695,3355.723
-727,3349,-669.2254,3381.3997
-712,3334,-706.87915,3386.7917
-697,3319,-673.1615,3288.7673
-682,3304,-638.62897,3337.6624
-667,3289,-650.3901,3305.3826
-652,3274,-672.2132,3189.615
-637,3264,-643.6754,3167.2305
-622,3249,-605.8252,3234.83
-607,3234,-607.22095,3249.887
-592,3219,-589.7212,3233.8672
-577,3204,-537.1043,3182.376
-562,3189,-525.23364,3209.2793
-547,3179,-470.3382,3216.509
-532,3164,-509.4926,3088.7825
-517,3149,-517.54895,3143.5735
-502,3134,-474.54965,3108.0793
-487,3119,-491.8136,3102.628
-472,3104,-467.8681,3102.563
-457,3094,-418.01257,3108.5264
-442,3079,-412.5688,3071.5217
-427,3064,-403.87894,3080.053
-412,3049,-426.23395,3041.9324
-397,3034,-379.21344,3024.6467
-382,3019,-312.84442,3014.571
-367,3009,-354.90634,2956.6252
-352,2994,-367.0875,2919.8516
-337,2979,-349.64746,2993.999
-322,2964,-251.39925,2956.318
