RoundedX,RoundedY,PredictedX,PredictedY
-1357,3944,-1188.4225,3788.2974
-1347,3934,-1177.665,3418.1895
-1337,3919,-1082.3644,3645.1426
-1322,3909,-1286.1212,3701.6062
-1322,3909,-1286.1212,3701.6062
-1312,3899,-1270.336,3799.6995
-1302,3889,-1216.0636,3742.9797
-1292,3879,-1282.3301,3754.0266
-1277,3869,-1287.9645,3754.2737
-1267,3859,-1141.6539,3760.4155
-1257,3849,-1298.5925,3684.8408
-1247,3834,-1203.6891,3786.554
-1232,3824,-1301.4769,3732.6624
-1232,3824,-1301.4769,3732.6624
-1222,3814,-1144.8881,3761.7021
-1212,3804,-1157.4135,3498.5044
-1202,3794,-1228.5481,3666.6282
-1187,3784,-1285.1172,3726.305
-1177,3774,-1262.9302,3662.368
-1167,3764,-1044.2323,3743.5408
-1157,3749,-1048.9548,3697.7444
-1142,3739,-1242.5863,3776.2676
-1142,3739,-1242.5863,3776.2676
-1132,3729,-1267.089,3788.7773
-1122,3719,-1287.8776,3735.2542
-1112,3709,-1094.2205,3762.4272
-1097,3699,-1079.912,3687.9746
-1087,3689,-1261.9238,3767.5967
-1077,3679,-1142.5925,3785.8208
-1067,3664,-1112.879,3768.3442
-1052,3654,-1103.5125,3793.8982
-1052,3654,-1103.5125,3793.8982
-1042,3644,-1008.46387,3755.824
-1032,3634,-1230.8904,3721.6846
-1022,3624,-999.2042,3738.015
-1007,3614,-1041.745,3694.1433
-997,3604,-1011.3729,3741.4077
-987,3594,-1062.5684,3663.8574
-977,3579,-1009.1968,3631.2598
-962,3569,-983.97955,3728.338
-962,3569,-983.97955,3728.338
-952,3559,-921.8961,3684.7468
-942,3549,-875.7203,3393.929
-932,3539,-830.1489,3734.1
-917,3529,-872.52734,3681.8823
-907,3519,-911.9873,3684.0825
-897,3509,-626.4748,2696.7092
-887,3494,-873.6456,3554.4614
-872,3484,-832.917,3363.6592
-872,3484,-832.917,3363.6592
-862,3474,-944.8751,3205.6362
-852,3464,-953.0941,3701.5398
-842,3454,-976.3089,3636.5042
-827,3444,-785.1568,3741.5867
-817,3434,-864.0661,3751.7395
-807,3424,-844.1498,3654.3604
-797,3409,-819.3139,3381.9182
-782,3399,-853.2431,3607.4338
-782,3399,-853.2431,3607.4338
-772,3389,-856.77844,3532.9229
-762,3379,-808.2854,3483.6367
-752,3369,-876.10046,3456.2773
-737,3359,-778.9438,3651.985
-727,3349,-813.9304,3631.28
-717,3339,-776.1634,3234.9033
-707,3324,-719.3483,3297.2651
-692,3314,-632.1388,3140.7815
-692,3314,-632.1388,3140.7815
-682,3304,-839.35333,3638.47
-672,3294,-705.22205,3256.7805
-662,3284,-702.9848,3184.5493
-647,3274,-551.3129,3114.795
-637,3264,-631.9019,3369.858
-627,3249,-403.71567,2979.0947
-617,3239,-724.968,3285.7363
-602,3229,-635.4789,3519.8293
-602,3229,-635.4789,3519.8293
-592,3219,-610.3004,3071.7104
-582,3209,-576.0624,3227.5283
-572,3199,-468.6908,2922.5847
-557,3189,-572.1626,3071.226
-547,3179,-593.0021,3030.722
-537,3164,-576.37683,3082.525
-527,3154,-466.17834,3085.4998
-512,3144,-351.05817,3029.5017
-512,3144,-351.05817,3029.5017
-502,3134,-522.375,3058.0715
-492,3124,-497.26608,3175.0032
-482,3114,-575.7781,3503.2222
-467,3104,-548.0555,3103.334
-457,3094,-455.64093,3178.15
-447,3079,-535.64105,3117.4138
-437,3069,-390.8116,3491.7979
-422,3059,-524.85394,3317.9329
-412,3049,-430.10794,3116.5107
-402,3039,-445.75278,3119.0447
-392,3029,-480.48734,3305.0203
-377,3019,-468.22214,3090.9778
-367,3009,-461.11096,3097.9014
-357,2994,-410.3046,3039.624
-347,2984,-362.79657,2987.605
-332,2974,-351.18182,2970.9988
-322,2964,-337.08408,3058.616
