RealX,RealY,RoundedX,RoundedY,PredictedX,PredictedY,KalmanX,KalmanY
-1358.0832793724223,3943.766878223523,-1357,3944,-1073.4122,3753.9329,-1341.042279915328,3931.3786034453883
-1346.8335406748265,3933.1284584675336,-1347,3934,-1019.9589,3563.415,-1305.6179465864602,3892.756544020249
-1335.5865142047794,3922.4926007616623,-1337,3919,-1252.3141,3738.3018,-1290.1251613655206,3867.2201153296437
-1324.339480834547,3911.8567447567757,-1322,3909,-1203.7362,3723.3672,-1269.6907227386023,3840.121712553056
-1320.5905298499647,3908.3115207082856,-1322,3909,-1203.7362,3723.3672,-1258.5168996026725,3823.003166724073
-1313.092564898214,3901.2210107787205,-1312,3899,-1281.6886,3767.2327,-1254.9841894076376,3809.7736764205424
-1301.8455150832172,3890.5851453967334,-1302,3889,-1249.8146,3740.5889,-1244.7137066656564,3790.920923456479
-1290.5983968245996,3879.949212782227,-1292,3879,-1288.2421,3720.99,-1241.881638375676,3771.3418997010085
-1279.3512436260585,3869.313245707878,-1277,3869,-1004.1773,3665.2417,-1194.7598449885043,3745.5704944230915
-1268.1040726081706,3858.677260926066,-1267,3859,-1179.3936,3756.742,-1182.9548712004998,3738.550254140238
-1256.8568924936224,3848.041267037476,-1257,3849,-1281.9487,3511.0266,-1190.3271796548822,3691.5482352858526
-1245.6097077076288,3837.4052684902626,-1247,3834,-1236.9788,3759.658,-1189.0621090979316,3694.3615698801063
-1234.3625204879274,3826.7692675982657,-1232,3824,-1296.2927,3721.0906,-1198.320848128357,3690.1918181753213
-1230.6134577566309,3823.223933673702,-1232,3824,-1210.1772,3658.3596,-1200.1682717547924,3685.2315650653095
-1230.6132825016255,3823.223795879794,-1232,3824,-1290.6653,3741.1257,-1213.2067225778476,3693.2847334608928
-1230.6121499455774,3823.223761729941,-1232,3824,-1290.6653,3741.1257,-1223.6929803812513,3699.761498423036
-1230.6108905373658,3823.223732586874,-1232,3824,-1290.6653,3741.1257,-1232.320887719018,3705.0904360990467
-1230.6094797120172,3823.2237075257262,-1232,3824,-1296.2927,3721.0906,-1240.2423455205178,3707.071758209799
-1230.6079038473424,3823.2236858669944,-1232,3824,-1296.2927,3721.0906,-1246.9668123837635,3708.7536679971918
-1230.6061595266583,3823.2236671072415,-1232,3824,-1290.6653,3741.1257,-1252.0784917420983,3712.5404434141374
-1230.604251835944,3823.223650856287,-1232,3824,-1296.2927,3721.0906,-1255.0970295382674,3709.4327432784344
-1228.6337743703752,3818.386585586658,-1227,3819,-1158.0101,3615.1172,-1244.1461571302343,3698.7944749967737
-1228.6369167967619,3818.4017387782624,-1227,3819,-1158.0101,3615.1172,-1234.5554467594968,3689.477538099415
-1228.636299284422,3818.414849541832,-1227,3819,-1158.0101,3615.1172,-1224.4799600863178,3677.0540996543896
-1227.53241158461,3814.381691857341,-1227,3814,-1149.5574,3771.2793,-1216.2919064147422,3687.351660741442
-1227.5290550898833,3814.427348935572,-1227,3814,-1150.555,3747.3027,-1209.1551722736979,3693.8602380416382
-1227.5199770630268,3814.4620847364117,-1227,3814,-1171.5638,3763.1665,-1205.0956500174748,3701.344697380566
-1227.5078953507134,3814.487787760835,-1227,3814,-1149.5574,3771.2793,-1199.1233862756462,3708.8650528146504
-1227.4938363141414,3814.5062480937936,-1227,3814,-1166.8811,3738.894,-1195.6679750232372,3712.083259632385
-1227.4789879877058,3814.519026461185,-1227,3814,-1149.5574,3771.2793,-1190.739683446952,3718.410117386209
-1227.4656843418038,3814.5274483363132,-1227,3814,-1140.6897,3753.108,-1185.401940832568,3722.110568965784
-1227.4634100208298,3814.532613620054,-1227,3814,-1149.5574,3771.2793,-1181.5858117321807,3727.345230835653
-1227.463172839816,3814.535413029764,-1227,3814,-1150.555,3747.3027,-1178.2867562592073,3729.4670232337307
-1227.4647883065152,3814.5365524087442,-1227,3814,-1171.5638,3763.1665,-1177.5728001790474,3733.0458301415524
-1227.46804443737,3814.536578268488,-1227,3814,-1166.8811,3738.894,-1176.4383740165686,3733.6663452169346
-1227.472725593462,3814.53590345746,-1227,3814,-1140.6897,3753.108,-1172.648007396099,3735.727697015361
-1227.4786289023823,3814.534831339278,-1227,3814,-1150.555,3747.3027,-1170.3068617986655,3736.9542794733147
-1227.4855747389058,3814.533577644069,-1227,3814,-1171.5638,3763.1665,-1171.8120087345915,3736.507659063534
-1230.8605595081565,3807.649617102997,-1232,3809,-1164.7753,3763.7786,-1173.7112007356181,3733.2896170988056
-1230.8606588026694,3807.6494724569648,-1232,3809,-1164.7753,3763.7786,-1174.0554890189767,3733.5607471834405
-1232.2300695710326,3806.4039732672595,-1232,3804,-1202.0682,3743.5505,-1178.5570214436027,3731.4792620274393
-1233.7574943013701,3804.9984624163208,-1232,3804,-1202.0682,3743.5505,-1182.5256550950314,3729.61064168835
-1237.4015203101437,3801.5964365782147,-1237,3799,-1283.0182,3759.3853,-1197.2397273725878,3726.8214006321145
-1239.3428176473406,3798.8009549908193,-1237,3799,-1283.0182,3759.3853,-1208.599231955801,3727.4342379951213
-1245.262938635151,3786.377719469363,-1247,3784,-974.018,3704.3135,-1181.2561925782725,3714.9749202988696
-1251.402207621839,3772.214060429308,-1252,3769,-1278.0562,3746.3599,-1199.3307827782166,3710.326833030862
-1257.631961144592,3758.0560733239836,-1257,3759,-1249.8235,3690.2004,-1211.053646215158,3698.0688293884764
-1263.9275511620292,3743.9143489395265,-1262,3744,-1165.1272,3685.0261,-1207.4956072580437,3686.8944548948293
-1270.2468134238425,3729.78228051796,-1272,3729,-1132.547,3665.1257,-1198.8963344012975,3674.264066710386
-1276.5653776623308,3715.6513310603923,-1277,3714,-1256.1008,3722.9324,-1212.398425486484,3673.5099989164814
-1282.878047733809,3701.518236972894,-1282,3699,-1237.3796,3523.2947,-1220.4973681851636,3638.8317302892156
-1289.187963611702,3687.3835755505934,-1287,3684,-1212.299,3606.5552,-1222.889115017574,3624.310283265444
-1295.498434639036,3673.2486623991294,-1297,3674,-1250.9005,3713.7683,-1231.5555190508805,3630.9092373468975
-1301.8102711291483,3659.1141410818946,-1302,3659,-1221.167,3730.8098,-1233.5435299896542,3639.399890456119
-1308.1230686840768,3644.979991790147,-1307,3644,-1265.6555,3731.4856,-1242.960623355928,3646.579197331086
-1314.4361223924998,3630.845970822144,-1312,3629,-1293.8284,3604.122,-1255.676469537213,3630.2281863306334
-1320.7490475785849,3616.7119164190535,-1322,3614,-1289.7358,3706.0447,-1265.447731991478,3634.6074410087404
-1327.0618047546548,3602.577798965002,-1327,3604,-1221.4569,3715.4302,-1261.5244384843418,3639.880902016658
-1333.3744918951945,3588.443651642874,-1332,3589,-1311.602,3726.2832,-1274.1247235937349,3646.1473990285604
-1339.6871889146903,3574.309506348201,-1337,3574,-1262.346,3640.224,-1275.862811313516,3636.203321724403
-1345.999917734942,3560.1753732163857,-1347,3559,-1087.1835,3430.064,-1246.5164392754511,3591.082684046926
-1352.3126662204115,3546.041248109591,-1352,3544,-1277.4244,3341.431,-1255.7703056741987,3538.3084246985477
-1358.6254181698332,3531.9071245765754,-1357,3529,-1291.0769,3608.3735,-1265.7768280250239,3541.7157469989784
-1362.5521649983775,3522.3511480346833,-1362,3519,-1301.5818,3701.2483,-1273.1235094868387,3566.620709341711
-1362.5503861788418,3522.3543163118743,-1362,3519,-1303.8512,3728.957,-1277.9905907329855,3592.342709932841
-1362.5506313671046,3522.3572420032506,-1362,3519,-1299.1665,3699.4336,-1281.081300364285,3607.9770828813867
-1362.55268490107,3522.3597831656025,-1362,3519,-1109.309,2946.564,-1257.5846129831596,3517.490381798681
-1362.5562724659087,3522.3619372060093,-1362,3519,-1214.5922,3483.865,-1251.9992525903915,3513.1222585623345
-1362.5611209444703,3522.3637230443614,-1362,3519,-1214.5922,3483.865,-1247.3360366803608,3509.475220906241
-1362.5669817496382,3522.365172889161,-1362,3519,-1109.309,2946.564,-1230.6891296425306,3441.57957261188
-1362.5731973205468,3522.3663260123676,-1362,3519,-1109.309,2946.564,-1216.4305878023968,3383.426529210552
-1362.5801294973633,3522.3672242202474,-1362,3519,-1301.5818,3701.2483,-1226.2248110238156,3419.9844026549904
-1362.5876178223095,3522.367908689217,-1362,3519,-1214.5922,3483.865,-1224.9089957852143,3427.2095200105136
-1362.595541325512,3522.3684179204884,-1362,3519,-1301.5818,3701.2483,-1233.4644787295358,3457.788710053385
-1362.6038134507464,3522.368786542818,-1362,3519,-1301.5818,3701.2483,-1240.9837466840704,3484.6640224948283
-1362.612377016931,3522.3690447418558,-1362,3519,-1299.1665,3699.4336,-1247.351173081497,3508.168448145902
-1362.6211996612426,3522.3692181353003,-1362,3519,-1214.5922,3483.865,-1241.9376431697592,3501.340904087909
-1361.0224174085715,3518.899281891425,-1362,3519,-1301.5818,3701.2483,-1246.530534988736,3518.7595016641963
-1359.5794449334503,3515.2134007022596,-1357,3514,-1267.4594,3725.2634,-1246.927389276571,3536.7905713906102
-1359.5793503765967,3515.213262883979,-1357,3514,-1267.4594,3725.2634,-1247.2727959672816,3552.8080413818657
-1359.1065807627585,3514.788912070276,-1357,3514,-1278.2156,3386.192,-1248.7239665729935,3530.7978992557055
-1357.80795988021,3513.618176269013,-1357,3514,-1267.4594,3725.2634,-1248.8650515632526,3547.3498083505547
-1354.7531954782517,3510.8152563053204,-1352,3509,-1177.2812,3599.3398,-1236.8567657058406,3545.1003672297975
-1353.0445900614238,3507.789370812312,-1352,3509,-1177.2812,3599.3398,-1228.2128163980315,3547.1316752780513
-1347.6378505307173,3495.081780985515,-1347,3494,-1070.1212,3462.2183,-1201.9746521859213,3523.7147015271953
-1342.0918178058419,3480.6701006525477,-1342,3479,-1304.2567,3607.9702,-1211.4565064990336,3523.8539502660456
-1336.480596621229,3466.252791077128,-1337,3464,-1215.9393,3362.8906,-1206.8705806428509,3487.127506995817
-1330.8185866207918,3451.84468637973,-1332,3449,-1188.7583,3431.3015,-1198.726001597236,3466.325078187034
-1325.1352696885936,3437.4449009448717,-1327,3434,-1204.9329,3427.4006,-1194.5542169765897,3448.1240395110053
-1319.4495423184687,3423.04753174933,-1317,3424,-1304.6003,3406.4553,-1207.950220019646,3429.3814199132066
-1313.7671912824069,3408.649360156391,-1312,3409,-977.03326,3624.2234,-1163.2817484731224,3451.012570975883
-1308.0870007114536,3394.250031568635,-1307,3394,-1270.0687,3450.9124,-1176.5619098819893,3439.3357363320765
-1302.4067816807092,3379.850260140486,-1302,3379,-1219.6971,3129.1594,-1178.8881938025302,3373.8564524052545
-1296.7257726609382,3365.450595664306,-1297,3364,-797.75824,2129.3887,-1107.2605873541777,3145.318805954653
-1291.044051806996,3351.0511584442943,-1292,3349,-1253.4288,3286.0476,-1127.7730596410483,3158.2639976632845
