RealX,RealY,RoundedX,RoundedY,PredictedX,PredictedY,KalmanX,KalmanY
-1358.0832793724223,3943.766878223523,-1357,3944,-1275.4613,3805.5527,-1350.6636671053404,3933.8366955951983
-1346.8335406748265,3933.1284584675336,-1347,3934,-1268.643,3758.9316,-1333.9919176640758,3910.3586468894973
-1335.5865142047794,3922.4926007616623,-1337,3919,-1181.7411,3740.7778,-1308.2186165417356,3883.2510124987602
-1324.339480834547,3911.8567447567757,-1322,3909,-1301.8905,3755.8,-1297.7020260529578,3858.184728661688
-1320.5905298499647,3908.3115207082856,-1322,3909,-1301.8905,3755.8,-1294.9461934167723,3842.790936776974
-1313.092564898214,3901.2210107787205,-1312,3899,-1258.0308,3793.1904,-1283.803256420942,3830.3432381853518
-1301.8455150832172,3890.5851453967334,-1302,3889,-1212.2139,3766.5762,-1264.1670285428863,3812.254777647207
-1290.5983968245996,3879.949212782227,-1292,3879,-1292.928,3742.9387,-1259.0980423737813,3792.769052863685
-1279.3512436260585,3869.313245707878,-1277,3869,-1288.1201,3770.2334,-1254.3684572885554,3780.27972220037
-1268.1040726081706,3858.677260926066,-1267,3859,-1157.4114,3743.6184,-1229.1655165091188,3765.4082959525917
-1256.8568924936224,3848.041267037476,-1257,3849,-1248.308,3771.3633,-1223.1356186053563,3757.593713654172
-1245.6097077076288,3837.4052684902626,-1247,3834,-1239.7445,3795.6711,-1216.7501912607238,3755.2936217103716
-1234.3625204879274,3826.7692675982657,-1232,3824,-1262.622,3719.0613,-1215.4476565004566,3740.290825793
-1230.6134577566309,3823.223933673702,-1232,3824,-1262.622,3719.0613,-1219.6727931702662,3734.0029965210274
-1223.11533197478,3816.1332655561127,-1222,3814,-1139.4994,3769.7444,-1201.1237736097519,3733.4974675405165
-1211.8681427711522,3805.497262956166,-1212,3804,-1103.3347,3698.2974,-1176.136311194843,3718.966636463326
-1200.620953219808,3794.861260065247,-1202,3794,-1138.9889,3696.7874,-1160.7322979486214,3706.46268363123
-1189.3737635269754,3784.225256986881,-1187,3784,-1269.2452,3727.8562,-1169.7710197114693,3701.257876340866
-1178.1265738087193,3773.589253762737,-1177,3774,-1282.0767,3697.3838,-1179.7356092788534,3691.8162545302534
-1166.8793841086922,3762.953250430809,-1167,3764,-1058.1144,3748.7256,-1149.5774160981584,3692.8626571952877
-1155.6321944159506,3752.3172470458157,-1157,3749,-1072.8112,3696.1052,-1127.078346886806,3684.6736891054334
-1144.3850046927303,3741.681243669822,-1142,3739,-1247.8737,3773.0962,-1138.9497960160352,3691.335775586075
-1140.635941438602,3738.135909221953,-1142,3739,-1247.8737,3773.0962,-1152.9666332066258,3701.2285938386417
-1133.1378149067752,3731.0452403482814,-1132,3729,-1316.4526,3783.2932,-1171.9113896007898,3707.922580038086
-1121.8906250551981,3720.4092370900603,-1122,3719,-1247.7596,3746.8276,-1174.7805437203735,3705.3133602482344
-1110.643435169022,3709.7732338653136,-1112,3709,-1080.8378,3673.43,-1149.9438586203398,3691.217591710637
-1099.3962452971975,3699.137230623802,-1097,3699,-1102.1985,3744.3157,-1132.6396563785847,3691.3939436659025
-1088.1490554797656,3688.5012273239563,-1087,3689,-1274.2468,3760.3687,-1147.6347240582693,3694.4308910335108
-1076.901865725679,3677.8652239567054,-1077,3679,-1137.986,3750.277,-1136.7602141886637,3695.3292997398735
-1065.6546760079539,3667.2292205507943,-1067,3664,-1117.4897,3776.8376,-1124.2158220586543,3700.7539900104916
-1054.4074862789732,3656.593217156672,-1052,3654,-1090.1464,3797.6562,-1109.0842471079784,3708.9303888941545
-1050.658423025636,3653.0478827028887,-1052,3654,-1090.1464,3797.6562,-1102.9761490720864,3719.9329455378816
-1043.1602964974056,3645.9572138181043,-1042,3644,-1072.1841,3786.155,-1091.9452230028337,3724.2025850522305
-1031.9131066515117,3635.3212105475304,-1032,3634,-1073.6166,3749.202,-1079.6465185694017,3719.378195366878
-1020.6659167658025,3624.6852073190466,-1022,3624,-1051.8464,3740.5972,-1065.745345157833,3714.094273410541
-1009.4187268872099,3614.049204083027,-1007,3614,-965.04047,3657.7073,-1039.4820977655556,3695.812051944975
-998.171537058633,3603.413200794117,-997,3604,-987.947,3713.947,-1021.4344396430572,3690.1685305067426
-986.9243472947536,3592.7771974367915,-987,3594,-975.3579,3566.7715,-1004.2642683212634,3660.1463393369004
-975.6771575737569,3582.1411940341145,-977,3579,-992.8797,3727.2466,-993.0892959561539,3663.070601767553
-964.4299678496347,3571.505190634742,-962,3569,-921.42596,3669.0842,-971.4027843238307,3655.4043458859815
-960.6809045993281,3567.9598561777298,-962,3569,-921.42596,3669.0842,-960.4090605539739,3654.5922974068694
-953.1827780781234,3560.8691872854806,-952,3559,-926.4346,3720.4468,-948.8918180879765,3658.799640881521
-941.9355882416598,3550.2331840049037,-942,3549,-918.2866,3447.2983,-934.6188442294574,3615.9081061550273
-930.6883983592917,3539.5971807728693,-932,3539,-863.53394,3750.935,-913.5686696918299,3629.4473168154814
-919.4412084759309,3528.961177541888,-917,3529,-873.1047,3618.902,-897.4869206623673,3618.8880859697224
-908.1940186370321,3518.3251742638868,-907,3519,-880.6946,3677.0466,-885.3914778889302,3620.078753883136
-896.946828862968,3507.689170917329,-897,3509,-930.37384,3656.3464,-883.9439373839617,3617.6021610314265
-885.6996391375324,3497.0531675193456,-887,3494,-866.90106,3565.443,-871.7802756042762,3599.827103170942
-874.4524494170897,3486.4171641160788,-872,3484,-824.17816,3186.7732,-854.2766321334035,3519.107323101992
-870.7033861695555,3482.871829656135,-872,3484,-824.17816,3186.7732,-846.4102623090208,3463.8181768542113
-863.2052596551781,3475.781160756665,-862,3474,-845.2034,3247.6006,-839.965513068269,3424.4766689326902
-851.9580698286917,3465.145157465537,-852,3464,-911.39746,3706.3933,-842.1712234448802,3460.931594781585
-840.710879950923,3454.5091542286427,-842,3454,-1000.7073,3733.27,-859.1673092064293,3497.188027731877
-829.4636900640579,3443.8731510013663,-827,3444,-787.72644,3718.4983,-837.865711766016,3525.7655342785715
-818.2165002154017,3433.2371477336824,-817,3434,-850.7163,3682.946,-830.8363886454981,3543.904731920945
-806.9693104306957,3422.6011443983716,-807,3424,-827.8813,3669.7432,-821.1054373893036,3556.904145208008
-795.7221206996112,3411.9651410063607,-797,3409,-866.57526,3485.4216,-819.77549638643,3535.8004262498284
-784.4749309815669,3401.3291376005614,-782,3399,-823.29895,3585.2766,-811.1785343471527,3535.7375713450283
-780.7258677364914,3397.7838031380193,-782,3399,-823.29895,3585.2766,-809.9526887315586,3540.5830282923503
-773.2277412286138,3390.6931342316775,-772,3389,-799.74536,3465.709,-802.0793325921546,3523.1050268559493
-761.9805514124697,3380.0571309296147,-762,3379,-780.12585,3195.8557,-789.1690141085222,3461.6145165039475
-750.7333615404673,3369.421127686617,-752,3369,-823.603,3207.655,-785.5652900493739,3410.7632488129584
-739.4861716514192,3358.7851244616504,-737,3359,-729.7547,3541.95,-766.8993911073035,3424.128506572292
-728.23898179372,3348.149121203531,-727,3349,-732.8727,3567.06,-751.8547827169934,3439.826999881156
-716.9917919980886,3337.5131178797783,-717,3339,-762.45306,3440.9243,-744.4625075764341,3431.2953329782804
-705.7446022602242,3326.8771144949374,-707,3324,-731.27795,3546.0625,-732.9666606088522,3442.513036214966
-694.4974125432384,3316.241111088014,-692,3314,-708.64746,3112.2654,-719.501188369565,3376.2489833117065
-690.7483493002679,3312.695776623244,-692,3314,-708.64746,3112.2654,-714.6571909996408,3331.724491314234
-683.250222798461,3305.605107710483,-682,3304,-805.4312,3490.7073,-722.4037097333888,3350.2890306242703
-672.0030329928679,3294.9691043972657,-672,3294,-709.13605,3242.6892,-710.9261590909786,3324.1099058990403
-660.7558431277104,3284.3331011470336,-662,3284,-668.7307,3098.4214,-694.649549321103,3277.9138515619984
-649.5086532378131,3273.6970979229627,-647,3274,-634.55304,3281.9246,-675.2763285026846,3269.7803335182516
-638.2614633719278,3263.061094673501,-637,3264,-607.13055,3199.4736,-654.4160267447193,3248.963582832711
-627.0142735652518,3252.425091361424,-627,3249,-650.92236,3188.0945,-644.6345194114083,3229.676713336477
-615.7670838195861,3241.789087984832,-617,3239,-706.0691,3151.169,-646.1361366978881,3207.2738154784493
-604.5198941023139,3231.153084578217,-602,3229,-641.2396,3196.9612,-636.1288968216958,3196.70853593015
-600.770830861058,3227.607750111635,-602,3229,-641.2396,3196.9612,-633.8197801143759,3193.7664727655247
-593.2727043647947,3220.5170811930143,-592,3219,-595.1104,3100.276,-621.5923388197909,3173.3540676296698
-582.0255145697837,3209.881077868606,-582,3209,-557.1471,3072.713,-601.9209929068584,3148.235004782099
-570.7783247124385,3199.245074610108,-572,3199,-507.5525,3140.0088,-577.0601896716901,3137.986025488931
-559.5311348230457,3188.6090713855,-557,3189,-581.557,3047.7937,-568.6235110298331,3113.903160116818
-548.2839449499465,3177.9730681436627,-547,3179,-647.6438,3147.087,-572.9805384873166,3110.745400711625
-537.0367551322811,3167.33706484321,-537,3164,-524.3701,3062.405,-555.433374713226,3093.591385904854
-525.7895653779084,3156.701061475826,-527,3154,-460.66962,3081.657,-529.8414391876279,3082.7087912034995
-514.542375658998,3146.065058070942,-512,3144,-533.08813,3039.8171,-521.2821947072736,3066.4245185386926
-510.79331241904026,3142.5197236029876,-512,3144,-533.08813,3039.8171,-520.0368893818952,3059.239717466129
-503.2951859276985,3135.42905467916,-502,3134,-515.52167,3075.5593,-513.1128058130631,3055.742106427252
-492.0479961431346,3124.793051343701,-492,3124,-495.3152,3130.5178,-500.9813028225807,3058.8269576253088
-480.8008062944433,3114.1570480760543,-482,3114,-515.97296,3159.7888,-494.2437132510936,3066.6566236540984
-469.5536164069024,3103.5210448494895,-467,3104,-547.65326,3234.0886,-494.0690626772987,3086.0872408376404
-458.3064265276801,3092.8850416141295,-457,3094,-482.64905,3125.661,-482.92005275242514,3084.0657947724135
-447.0592366992377,3082.249038325072,-447,3079,-535.425,3121.121,-482.79884795408447,3081.6960840486795
-435.8120469353902,3071.613034967711,-437,3069,-384.2063,3533.2869,-456.52407361167855,3151.360312187775
-424.56485721351316,3060.977031565965,-422,3059,-466.20026,3123.205,-448.99873487233407,3137.76198963076
-413.31766748730377,3050.3410281688016,-412,3049,-442.03024,3136.2495,-438.57495646595765,3128.812558894601
-402.0704777128842,3039.7050248226155,-402,3039,-477.82004,3098.7915,-436.244476179919,3114.8768736624884
-390.8232878735471,3029.0690215450754,-392,3029,-471.84906,3138.6858,-433.2876730346947,3110.3819186440246
-379.57609798916695,3018.433018315169,-377,3019,-458.3637,3127.693,-428.4817537589106,3104.761233564983
-368.32890810500095,3007.797015085037,-367,3009,-469.23648,3062.7043,-426.4234277139675,3088.724430872551
