RoundedX,RoundedY,PredictedX,PredictedY
-1187,3739,-1186.9752,3844.775
-1172,3724,-1158.5946,3690.9136
-1157,3709,-1172.498,3746.682
-1142,3694,-1163.2063,3739.302
-1127,3679,-1184.348,3647.8901
-1112,3669,-1101.7393,3649.0088
-1112,3669,-1101.7393,3649.0088
-1097,3654,-1104.16,3618.0356
-1097,3654,-1104.16,3618.0356
-1082,3639,-1106.5486,3609.8267
-1077,3634,-1087.5061,3607.4045
-1077,3634,-1087.5061,3607.4045
-1077,3634,-1087.5061,3607.4045
-1077,3634,-1087.5061,3607.4045
-1077,3634,-1087.5061,3607.4045
-1077,3634,-1087.5061,3607.4045
-1077,3634,-1087.5061,3607.4045
-1072,3629,-1072.9215,3589.6433
-1072,3629,-1072.9215,3589.6433
-1072,3624,-1072.7922,3569.8762
-1072,3624,-1072.7922,3569.8762
-1072,3624,-1072.7922,3569.8762
-1067,3619,-1080.3572,3549.9688
-1067,3619,-1080.3572,3549.9688
-1067,3619,-1080.3572,3549.9688
-1067,3619,-1080.3572,3549.9688
-1067,3619,-1080.3572,3549.9688
-1067,3619,-1080.3572,3549.9688
-1067,3619,-1080.3572,3549.9688
-1067,3619,-1080.3572,3549.9688
-1067,3619,-1080.3572,3549.9688
-1067,3614,-1085.9021,3554.4417
-1067,3614,-1085.9021,3554.4417
-1067,3614,-1085.9021,3554.4417
-1067,3614,-1085.9021,3554.4417
-1067,3614,-1085.9021,3554.4417
-1067,3614,-1085.9021,3554.4417
-1072,3589,-1063.6937,3545.7253
-1072,3569,-1054.0153,3568.6516
-1072,3549,-1052.5712,3475.2502
-1077,3529,-1096.4642,3476.425
-1077,3509,-1072.6871,3470.9114
-1077,3489,-1060.479,3459.529
-1082,3469,-1085.5726,3427.6086
-1082,3449,-1048.7007,3422.7964
-1082,3429,-1070.549,3409.6829
-1087,3404,-1077.743,3436.1812
-1087,3384,-1075.6744,3414.5342
-1087,3364,-1081.275,3345.2966
-1092,3344,-1077.9111,3321.708
-1092,3324,-1065.5125,3291.6003
-1092,3304,-1104.398,3287.5251
-1097,3284,-1075.4696,3276.3906
-1097,3274,-1090.5627,3250.9631
-1097,3274,-1090.5627,3250.9631
-1097,3274,-1090.5627,3250.9631
-1097,3274,-1090.5627,3250.9631
-1097,3274,-1090.5627,3250.9631
-1097,3274,-1090.5627,3250.9631
-1097,3274,-1090.5627,3250.9631
-1097,3274,-1090.5627,3250.9631
-1097,3274,-1090.5627,3250.9631
-1097,3274,-1090.5627,3250.9631
-1097,3274,-1090.5627,3250.9631
-1097,3274,-1090.5627,3250.9631
-1097,3274,-1090.5627,3250.9631
-1097,3274,-1090.5627,3250.9631
-1092,3269,-1070.0396,3240.4265
-1092,3269,-1070.0396,3240.4265
-1092,3269,-1070.0396,3240.4265
-1092,3269,-1070.0396,3240.4265
-1092,3269,-1070.0396,3240.4265
-1092,3269,-1070.0396,3240.4265
-1092,3269,-1070.0396,3240.4265
-1092,3269,-1070.0396,3240.4265
-1092,3269,-1070.0396,3240.4265
-1092,3269,-1070.0396,3240.4265
-1092,3269,-1070.0396,3240.4265
-1092,3269,-1070.0396,3240.4265
-1092,3269,-1070.0396,3240.4265
-1092,3269,-1070.0396,3240.4265
-1092,3269,-1070.0396,3240.4265
-1092,3269,-1070.0396,3240.4265
-1087,3264,-1073.6553,3236.8425
-1082,3264,-1074.0358,3235.936
-1082,3264,-1074.0358,3235.936
-1082,3264,-1074.0358,3235.936
-1082,3264,-1074.0358,3235.936
-1082,3264,-1074.0358,3235.936
-1082,3264,-1074.0358,3235.936
-1072,3264,-1077.5637,3241.9849
-1052,3259,-1074.1924,3250.284
-1032,3259,-1049.2024,3242.2725
-1007,3259,-1018.8486,3235.174
-987,3254,-1000.14453,3236.125
-967,3254,-966.31433,3237.7188
-947,3249,-942.5186,3231.8623
-927,3249,-915.3295,3228.4678
-907,3249,-898.70416,3239.964
-887,3244,-889.6021,3227.176
-867,3244,-888.5677,3298.402
-847,3239,-869.1811,3256.1252
-827,3239,-856.9605,3241.0024
-802,3239,-839.125,3222.631
-782,3234,-797.06335,3198.6157
-762,3234,-744.27795,3153.382
-742,3229,-725.66284,3197.7722
-722,3229,-691.3374,3199.4026
-512,3734,-498.1094,3775.5413
-517,3724,-513.5648,3783.6494
-517,3724,-513.5648,3783.6494
-517,3724,-513.5648,3783.6494
-527,3709,-485.43198,3727.5193
-542,3699,-497.6676,3704.073
-552,3684,-543.6134,3698.5188
-552,3684,-543.6134,3698.5188
-567,3669,-524.78784,3701.6187
-567,3669,-524.78784,3701.6187
-582,3654,-562.3519,3683.9004
-597,3639,-626.67053,3629.7964
-612,3619,-632.1926,3627.368
-612,3619,-632.1926,3627.368
-622,3604,-629.0186,3581.0847
-637,3589,-641.6076,3546.3137
-652,3574,-644.1815,3618.1506
-667,3559,-708.0389,3565.5303
-682,3544,-670.32526,3524.2603
-682,3544,-670.32526,3524.2603
-692,3529,-675.1312,3475.391
-707,3514,-683.7866,3520.7996
-722,3499,-733.3329,3504.3406
-737,3484,-718.34503,3417.237
-752,3469,-738.30554,3422.0745
-757,3464,-763.46515,3437.599
-757,3464,-763.46515,3437.599
-757,3464,-763.46515,3437.599
-757,3464,-763.46515,3437.599
-767,3449,-780.33093,3492.0254
-762,3449,-784.47754,3472.8896
-762,3449,-784.47754,3472.8896
-762,3449,-784.47754,3472.8896
-762,3449,-784.47754,3472.8896
-762,3449,-784.47754,3472.8896
-762,3449,-784.47754,3472.8896
-762,3449,-784.47754,3472.8896
-762,3449,-784.47754,3472.8896
-762,3449,-784.47754,3472.8896
-762,3439,-773.47107,3437.8098
-762,3439,-773.47107,3437.8098
-757,3444,-761.1444,3454.2805
-757,3444,-761.1444,3454.2805
-757,3444,-761.1444,3454.2805
-757,3444,-761.1444,3454.2805
-757,3444,-761.1444,3454.2805
-757,3444,-761.1444,3454.2805
-757,3444,-761.1444,3454.2805
-757,3444,-761.1444,3454.2805
-757,3434,-752.2296,3420.367
-757,3434,-752.2296,3420.367
-757,3434,-752.2296,3420.367
-752,3429,-745.5931,3412.6665
-742,3414,-776.27094,3352.3093
-732,3399,-714.1605,3377.0254
-722,3384,-716.61444,3373.8818
-712,3364,-711.68726,3337.6946
-702,3344,-679.9302,3318.276
-692,3329,-689.6557,3272.7947
-682,3309,-650.79626,3252.5269
-672,3294,-647.4921,3251.7107
-662,3274,-682.3598,3236.9363
-652,3254,-659.261,3216.6965
-642,3239,-650.02954,3204.7393
-632,3219,-593.61316,3209.8071
-622,3204,-593.4871,3209.904
-607,3184,-594.82117,3221.7776
-597,3169,-600.98676,3134.9495
-592,3159,-614.8536,3133.1782
-592,3159,-614.8536,3133.1782
-592,3159,-614.8536,3133.1782
-592,3159,-614.8536,3133.1782
-592,3159,-614.8536,3133.1782
-592,3159,-614.8536,3133.1782
-592,3159,-614.8536,3133.1782
-592,3159,-614.8536,3133.1782
-592,3159,-614.8536,3133.1782
-592,3159,-614.8536,3133.1782
-592,3159,-614.8536,3133.1782
-592,3159,-614.8536,3133.1782
-597,3154,-619.20544,3142.5977
-597,3154,-619.20544,3142.5977
-597,3154,-619.20544,3142.5977
-597,3154,-619.20544,3142.5977
-597,3154,-619.20544,3142.5977
-597,3154,-619.20544,3142.5977
-597,3154,-619.20544,3142.5977
-597,3154,-619.20544,3142.5977
-597,3154,-619.20544,3142.5977
-597,3154,-619.20544,3142.5977
-597,3154,-619.20544,3142.5977
-597,3154,-619.20544,3142.5977
-597,3154,-619.20544,3142.5977
-597,3154,-619.20544,3142.5977
-597,3149,-619.51807,3152.4272
-602,3144,-616.10345,3204.8254
-617,3134,-608.79517,3142.6213
-617,3134,-608.79517,3142.6213
-627,3124,-620.49713,3093.2307
-642,3109,-640.45874,3070.1445
-662,3099,-635.7982,3100.4465
-677,3084,-646.589,3106.3743
-692,3074,-661.76874,3110.2417
-707,3059,-684.4131,3150.9067
