RoundedX,RoundedY,PredictedX,PredictedY
-1187,3739,-1183.573,3846.1045
-1172,3724,-1161.4669,3690.0134
-1157,3709,-1172.4697,3753.8635
-1142,3694,-1163.2505,3723.1404
-1127,3679,-1178.4856,3708.395
-1112,3669,-1101.9038,3731.7544
-1112,3669,-1101.9038,3731.7544
-1097,3654,-1106.339,3626.1357
-1097,3654,-1106.339,3626.1357
-1082,3639,-1109.7322,3618.4956
-1077,3634,-1085.7191,3611.7798
-1077,3634,-1085.7191,3611.7798
-1077,3634,-1085.7191,3611.7798
-1077,3634,-1085.7191,3611.7798
-1077,3634,-1085.7191,3611.7798
-1077,3634,-1085.7191,3611.7798
-1077,3634,-1085.7191,3611.7798
-1072,3629,-1072.2214,3590.992
-1072,3629,-1072.2214,3590.992
-1072,3624,-1076.2053,3574.3008
-1072,3624,-1076.2053,3574.3008
-1072,3624,-1076.2053,3574.3008
-1067,3619,-1078.0306,3567.1758
-1067,3619,-1078.0306,3567.1758
-1067,3619,-1078.0306,3567.1758
-1067,3619,-1078.0306,3567.1758
-1067,3619,-1078.0306,3567.1758
-1067,3619,-1078.0306,3567.1758
-1067,3619,-1078.0306,3567.1758
-1067,3619,-1077.2507,3566.065
-1067,3619,-1078.0306,3567.1758
-1067,3614,-1088.1895,3549.4468
-1067,3614,-1088.1895,3549.4468
-1067,3614,-1083.2716,3556.004
-1067,3614,-1083.2716,3556.004
-1067,3614,-1088.1895,3549.4468
-1067,3614,-1083.2716,3556.004
-1072,3589,-1065.288,3538.1921
-1072,3569,-1052.3733,3570.6287
-1072,3549,-1055.8595,3480.387
-1077,3529,-1097.0798,3475.308
-1077,3509,-1071.2373,3477.622
-1077,3489,-1064.3997,3450.0222
-1082,3469,-1087.7878,3424.7434
-1082,3449,-1046.9983,3429.5938
-1082,3429,-1070.179,3426.8726
-1087,3404,-1079.153,3439.5427
-1087,3384,-1074.8898,3429.1091
-1087,3364,-1075.5541,3348.6538
-1092,3344,-1075.2217,3329.7063
-1092,3324,-1060.9353,3312.5469
-1092,3304,-1101.6282,3295.6416
-1097,3284,-1072.6232,3284.76
-1097,3274,-1082.8567,3256.7236
-1097,3274,-1089.1431,3252.354
-1097,3274,-1082.8567,3256.7236
-1097,3274,-1082.8567,3256.7236
-1097,3274,-1082.8567,3256.7236
-1097,3274,-1093.4973,3256.3955
-1097,3274,-1093.4973,3256.3955
-1097,3274,-1082.8567,3256.7236
-1097,3274,-1082.8567,3256.7236
-1097,3274,-1093.4973,3256.3955
-1097,3274,-1082.8567,3256.7236
-1097,3274,-1089.1431,3252.354
-1097,3274,-1093.4973,3256.3955
-1097,3274,-1093.4973,3256.3955
-1092,3269,-1073.7949,3247.5735
-1092,3269,-1073.7949,3247.5735
-1092,3269,-1067.209,3246.8137
-1092,3269,-1073.7949,3247.5735
-1092,3269,-1066.7942,3243.5627
-1092,3269,-1066.7942,3243.5627
-1092,3269,-1071.794,3247.6182
-1092,3269,-1067.209,3246.8137
-1092,3269,-1067.209,3246.8137
-1092,3269,-1066.7942,3243.5627
-1092,3269,-1073.7949,3247.5735
-1092,3269,-1066.7942,3243.5627
-1092,3269,-1067.209,3246.8137
-1092,3269,-1071.794,3247.6182
-1092,3269,-1066.7942,3243.5627
-1092,3269,-1071.794,3247.6182
-1087,3264,-1075.3245,3240.3013
-1082,3264,-1072.8267,3245.9946
-1082,3264,-1072.8267,3245.9946
-1082,3264,-1072.8267,3245.9946
-1082,3264,-1072.8267,3245.9946
-1082,3264,-1072.8267,3245.9946
-1082,3264,-1072.8267,3245.9946
-1072,3264,-1076.4891,3244.4287
-1052,3259,-1071.5238,3244.412
-1032,3259,-1053.6244,3242.6714
-1007,3259,-1020.3499,3235.587
-987,3254,-999.3493,3238.3398
-967,3254,-968.6029,3244.9827
-947,3249,-942.0936,3243.8237
-927,3249,-924.14667,3232.0903
-907,3249,-895.1831,3248.0586
-887,3244,-890.3038,3235.7996
-867,3244,-884.68665,3322.5178
-847,3239,-867.82135,3243.5745
-827,3239,-859.76886,3243.564
-802,3239,-843.78534,3221.9045
-782,3234,-799.2191,3167.8938
-762,3234,-747.49146,3128.8574
-742,3229,-735.48303,3170.2817
-722,3229,-688.9178,3192.4985
-512,3734,-497.81882,3776.3643
-517,3724,-514.13617,3782.7024
-517,3724,-514.13617,3782.7024
-517,3724,-514.13617,3782.7024
-527,3709,-483.81638,3720.9417
-542,3699,-493.36438,3681.831
-552,3684,-543.64905,3708.1497
-552,3684,-543.64905,3708.1497
-567,3669,-522.58295,3714.3083
-567,3669,-522.58295,3714.3083
-582,3654,-550.8645,3712.0996
-597,3639,-633.803,3623.7222
-612,3619,-635.3377,3623.6084
-612,3619,-635.3377,3623.6084
-622,3604,-627.1325,3583.725
-637,3589,-645.0302,3545.5737
-652,3574,-642.7836,3613.1333
-667,3559,-708.3342,3566.4775
-682,3544,-671.009,3523.2039
-682,3544,-671.009,3523.2039
-692,3529,-669.82306,3457.7659
-707,3514,-684.04114,3523.0508
-722,3499,-738.9527,3510.6404
-737,3484,-717.2534,3431.792
-752,3469,-740.2188,3428.5066
-757,3464,-763.9842,3430.8726
-757,3464,-763.9842,3430.8726
-757,3464,-763.9842,3430.8726
-757,3464,-763.9842,3430.8726
-767,3449,-785.53204,3477.6306
-762,3449,-782.1536,3480.6084
-762,3449,-782.1536,3480.6084
-762,3449,-782.1536,3480.6084
-762,3449,-781.79224,3479.441
-762,3449,-782.1536,3480.6084
-762,3449,-782.1536,3480.6084
-762,3449,-782.1536,3480.6084
-762,3449,-781.79224,3479.441
-762,3449,-782.1536,3480.6084
-762,3439,-775.9922,3433.636
-762,3439,-775.9922,3433.636
-757,3444,-763.1455,3476.5933
-757,3444,-764.96,3460.4604
-757,3444,-764.96,3460.4604
-757,3444,-764.96,3460.4604
-757,3444,-763.1455,3476.5933
-757,3444,-763.1455,3476.5933
-757,3444,-764.96,3460.4604
-757,3444,-764.96,3460.4604
-757,3434,-752.7961,3431.8276
-757,3434,-752.7961,3431.8276
-757,3434,-752.7961,3431.8276
-752,3429,-742.06946,3423.6343
-742,3414,-779.87195,3356.8005
-732,3399,-717.8322,3380.168
-722,3384,-717.60754,3385.5498
-712,3364,-707.8013,3319.7617
-702,3344,-681.562,3321.514
-692,3329,-692.1816,3281.0906
-682,3309,-652.56445,3246.0786
-672,3294,-642.874,3263.595
-662,3274,-682.3252,3237.1948
-652,3254,-655.1276,3208.0088
-642,3239,-652.9975,3216.414
-632,3219,-593.5714,3181.3794
-622,3204,-587.60846,3170.5706
-607,3184,-593.9459,3222.9014
-597,3169,-605.5114,3124.5442
-592,3159,-612.9477,3104.8816
-592,3159,-612.0048,3112.8787
-592,3159,-612.64844,3112.1682
-592,3159,-612.9477,3104.8816
-592,3159,-612.64844,3112.1682
-592,3159,-612.0048,3112.8787
-592,3159,-612.0048,3112.8787
-592,3159,-612.9477,3104.8816
-592,3159,-612.9477,3104.8816
-592,3159,-612.64844,3112.1682
-592,3159,-612.9477,3104.8816
-592,3159,-612.64844,3112.1682
-597,3154,-616.528,3113.2817
-597,3154,-616.528,3113.2817
-597,3154,-616.528,3113.2817
-597,3154,-619.5399,3125.4683
-597,3154,-616.77985,3116.3147
-597,3154,-619.5399,3125.4683
-597,3154,-619.5399,3125.4683
-597,3154,-616.77985,3116.3147
-597,3154,-619.5399,3125.4683
-597,3154,-616.77985,3116.3147
-597,3154,-616.77985,3116.3147
-597,3154,-616.528,3113.2817
-597,3154,-616.77985,3116.3147
-597,3154,-619.5399,3125.4683
-597,3149,-616.27545,3158.6968
-602,3144,-616.604,3198.19
-617,3134,-605.4379,3133.259
-617,3134,-605.4379,3133.259
-627,3124,-620.8946,3073.5464
-642,3109,-641.75323,3061.1792
-662,3099,-635.7407,3081.25
-677,3084,-646.99316,3087.9983
-692,3074,-661.6387,3127.6348
-707,3059,-684.86664,3156.7798
