RealX,RealY,RoundedX,RoundedY,PredictedX,PredictedY,KalmanX,KalmanY
-1358.0832793724223,3943.766878223523,-1357,3944,-1343.9559,3693.1338,-1353.9253155518668,3928.483411904522
-1346.8335406748265,3933.1284584675336,-1347,3934,-1337.5232,3823.634,-1342.4008483698722,3910.500682938598
-1335.5865142047794,3922.4926007616623,-1337,3919,-1337.202,3795.2993,-1331.9056751058395,3889.043012022855
-1324.339480834547,3911.8567447567757,-1322,3909,-1321.6423,3779.5066,-1320.9013076326746,3866.1963737171436
-1320.5905298499647,3908.3115207082856,-1322,3909,-1321.6423,3779.5066,-1317.7316387645421,3852.68631655084
-1313.092564898214,3901.2210107787205,-1312,3899,-1336.09,3748.0776,-1313.5887418103869,3833.2722830065727
-1301.8455150832172,3890.5851453967334,-1302,3889,-1332.7697,3628.7725,-1306.750922895081,3795.340565865535
-1290.5983968245996,3879.949212782227,-1292,3879,-1299.2344,3680.031,-1296.1868756943181,3768.8884535453394
-1279.3512436260585,3869.313245707878,-1277,3869,-1249.4913,3800.453,-1279.4234694829672,3764.9970602066433
-1268.1040726081706,3858.677260926066,-1267,3859,-1197.9252,3799.913,-1256.7591395216089,3761.8772012662616
-1256.8568924936224,3848.041267037476,-1257,3849,-1204.7351,3783.5059,-1238.7847296907905,3756.6933016981025
-1245.6097077076288,3837.4052684902626,-1247,3834,-1257.848,3676.2773,-1232.8170675087192,3734.206715631445
-1234.3625204879274,3826.7692675982657,-1232,3824,-1251.189,3710.6887,-1226.783256556021,3721.3903341036125
-1230.6134577566309,3823.223933673702,-1232,3824,-1251.189,3710.6887,-1230.5862616056322,3719.7228259311883
-1230.6132825016255,3823.223795879794,-1232,3824,-1249.5646,3716.6675,-1233.3205441811292,3719.2826761398205
-1230.6121499455774,3823.223761729941,-1232,3824,-1249.079,3704.3823,-1235.4538575381405,3717.2655266824204
-1230.6108905373658,3823.223732586874,-1232,3824,-1251.189,3710.6887,-1237.480956275393,3716.4182775237377
-1230.6094797120172,3823.2237075257262,-1232,3824,-1251.189,3710.6887,-1239.1783713656448,3715.7088182467137
-1230.6079038473424,3823.2236858669944,-1232,3824,-1251.189,3710.6887,-1240.6192974154667,3715.106558848873
-1230.6061595266583,3823.2236671072415,-1232,3824,-1249.079,3704.3823,-1241.6088671656785,3713.8520892457855
-1230.604251835944,3823.223650856287,-1232,3824,-1249.5646,3716.6675,-1240.4725732875656,3710.086336476867
-1228.6337743703752,3818.386585586658,-1227,3819,-1242.979,3718.156,-1240.7552885777693,3710.9965464467123
-1228.6369167967619,3818.4017387782624,-1227,3819,-1242.979,3718.156,-1241.0028879562394,3711.793704395252
-1228.636299284422,3818.414849541832,-1227,3819,-1242.979,3718.156,-1239.5813988833615,3708.2654251683107
-1227.53241158461,3814.381691857341,-1227,3814,-1226.1996,3743.2366,-1238.118951683875,3712.0873137625763
-1227.5290550898833,3814.427348935572,-1227,3814,-1215.085,3740.1267,-1235.6182648263348,3715.1314086357725
-1227.5199770630268,3814.4620847364117,-1227,3814,-1246.2875,3803.7861,-1236.7704771369415,3724.7053477861764
-1227.5078953507134,3814.487787760835,-1227,3814,-1242.0664,3768.2388,-1237.3399833023727,3729.386685962392
-1227.4938363141414,3814.5062480937936,-1227,3814,-1242.0664,3768.2388,-1237.846523628641,3733.550473055087
-1227.4789879877058,3814.519026461185,-1227,3814,-1242.0664,3768.2388,-1238.2975502629217,3737.257954592025
-1227.4656843418038,3814.5274483363132,-1227,3814,-1242.0664,3768.2388,-1238.6994964113455,3740.5620039968226
-1227.4634100208298,3814.532613620054,-1227,3814,-1215.085,3740.1267,-1236.1854129037565,3740.5156586270587
-1227.463172839816,3814.535413029764,-1227,3814,-1242.0664,3768.2388,-1236.8106571645299,3743.4630596348566
-1227.4647883065152,3814.5365524087442,-1227,3814,-1242.0664,3768.2388,-1237.3688075130947,3746.0941833920147
-1227.46804443737,3814.536578268488,-1227,3814,-1245.8805,3762.375,-1238.2719280277502,3747.8216348626793
-1227.472725593462,3814.53590345746,-1227,3814,-1215.085,3740.1267,-1235.8134555915842,3747.0057550876363
-1227.4786289023823,3814.534831339278,-1227,3814,-1245.8805,3762.375,-1236.8802398822004,3748.634403086674
-1227.4855747389058,3814.533577644069,-1227,3814,-1246.2875,3803.7861,-1239.2490195979392,3751.253348791599
-1230.8605595081565,3807.649617102997,-1232,3809,-1239.6848,3732.6316,-1242.0139900221375,3742.7231555467893
-1230.8606588026694,3807.6494724569648,-1232,3809,-1239.6848,3732.6316,-1243.1096484330724,3738.381180682315
-1232.2300695710326,3806.4039732672595,-1232,3804,-1261.2916,3621.2732,-1246.5099560140154,3722.0591522322243
-1233.7574943013701,3804.9984624163208,-1232,3804,-1261.2916,3621.2732,-1249.5118066610314,3707.691317508826
-1237.4015203101437,3801.5964365782147,-1237,3799,-1264.167,3712.1284,-1253.9650955885095,3701.8731608766625
-1239.3428176473406,3798.8009549908193,-1237,3799,-1264.167,3712.1284,-1256.5101311805067,3699.8844801783766
-1245.262938635151,3786.377719469363,-1247,3784,-1271.9039,3756.1213,-1262.553411992267,3698.0235090186334
-1251.402207621839,3772.214060429308,-1252,3769,-1287.9481,3597.5767,-1270.1943340593832,3674.1163923185104
-1257.631961144592,3758.0560733239836,-1257,3759,-1261.3306,3578.7717,-1272.7070034046003,3650.189243006526
-1263.9275511620292,3743.9143489395265,-1262,3744,-1258.8512,3687.3015,-1274.324627291586,3647.111472912026
-1270.2468134238425,3729.78228051796,-1272,3729,-1313.9364,3759.7334,-1284.7355310176074,3656.781771348784
-1276.5653776623308,3715.6513310603923,-1277,3714,-1320.3627,3723.9644,-1294.583474410392,3659.1537760904407
-1282.878047733809,3701.518236972894,-1282,3699,-1254.9453,3568.7502,-1291.6132102564134,3634.713726416496
-1289.187963611702,3687.3835755505934,-1287,3684,-1304.3143,3570.111,-1297.6163052980746,3614.611391281409
-1295.498434639036,3673.2486623991294,-1297,3674,-1312.0416,3666.317,-1303.9228695858756,3614.653311780144
-1301.8102711291483,3659.1141410818946,-1302,3659,-1324.5468,3701.8472,-1311.3179514354338,3620.9269261809163
-1308.1230686840768,3644.979991790147,-1307,3644,-1318.3499,3590.8608,-1316.3486333837238,3606.748434003489
-1314.4361223924998,3630.845970822144,-1312,3629,-1326.6979,3457.666,-1321.9626404896462,3571.7180911292567
-1320.7490475785849,3616.7119164190535,-1322,3614,-1326.0709,3460.1248,-1326.4769157715452,3543.227274084924
-1327.0618047546548,3602.577798965002,-1327,3604,-1354.4556,3519.902,-1335.1752739065075,3530.209417823789
-1333.3744918951945,3588.443651642874,-1332,3589,-1366.4836,3660.9326,-1344.4552206939827,3544.240285808131
-1339.6871889146903,3574.309506348201,-1337,3574,-1299.9503,3591.741,-1340.4224889916363,3543.6658445089142
-1345.999917734942,3560.1753732163857,-1347,3559,-1295.0886,3417.4946,-1336.252121896883,3512.581635103767
-1352.3126662204115,3546.041248109591,-1352,3544,-1331.4917,3452.6772,-1339.2092639316572,3493.1382703387485
-1358.6254181698332,3531.9071245765754,-1357,3529,-1348.5449,3546.3105,-1344.6399780319032,3493.568183980026
-1362.5521649983775,3522.3511480346833,-1362,3519,-1370.4084,3608.1965,-1350.219958588233,3510.577488363391
-1362.5503861788418,3522.3543163118743,-1362,3519,-1362.8777,3532.2637,-1352.2254956607542,3514.013519405662
-1362.5506313671046,3522.3572420032506,-1362,3519,-1365.6504,3544.1877,-1354.1852962484518,3518.4186275432644
-1362.55268490107,3522.3597831656025,-1362,3519,-1370.4084,3608.1965,-1356.404251213045,3530.7010282544093
-1362.5562724659087,3522.3619372060093,-1362,3519,-1368.6473,3594.9094,-1357.9944991265786,3539.0424505405585
-1362.5611209444703,3522.3637230443614,-1362,3519,-1370.4084,3608.1965,-1359.5417779491281,3547.663120977629
-1362.5669817496382,3522.365172889161,-1362,3519,-1365.9515,3527.3767,-1360.31499139074,3545.2162331582713
-1362.5731973205468,3522.3663260123676,-1362,3519,-1370.4084,3608.1965,-1361.5006134820815,3552.6149956772088
-1362.5801294973633,3522.3672242202474,-1362,3519,-1368.6473,3594.9094,-1362.3226088134436,3557.4799773250816
-1362.5876178223095,3522.367908689217,-1362,3519,-1370.4084,3608.1965,-1363.237075768825,3563.2161684118655
-1362.595541325512,3522.3684179204884,-1362,3519,-1362.8777,3532.2637,-1363.1970114621417,3559.7622587237506
-1362.6038134507464,3522.368786542818,-1362,3519,-1365.6504,3544.1877,-1363.4678574293348,3558.0429933841297
-1362.612377016931,3522.3690447418558,-1362,3519,-1365.6504,3544.1877,-1363.7067279530413,3556.5266673320652
-1362.6211996612426,3522.3692181353003,-1362,3519,-1365.6504,3544.1877,-1362.064597586976,3550.9996017002313
-1361.0224174085715,3518.899281891425,-1362,3519,-1370.4084,3608.1965,-1361.111799967936,3552.993112680395
-1359.5794449334503,3515.2134007022596,-1357,3514,-1364.2217,3477.0796,-1359.5907633890454,3540.6329489474138
-1359.5793503765967,3515.213262883979,-1357,3514,-1365.5068,3542.9783,-1358.3686608263745,3536.6916635416355
-1359.1065807627585,3514.788912070276,-1357,3514,-1365.5068,3542.9783,-1357.2747437866283,3533.169718550969
-1357.80795988021,3513.618176269013,-1357,3514,-1364.2217,3477.0796,-1356.1579794406566,3522.9903446307426
-1354.7531954782517,3510.8152563053204,-1352,3509,-1363.5449,3452.9773,-1353.341938926985,3506.5437105291735
-1353.0445900614238,3507.789370812312,-1352,3509,-1363.5449,3452.9773,-1352.6642972668544,3496.2687067710885
-1347.6378505307173,3495.081780985515,-1347,3494,-1352.3818,3407.4766,-1347.2090139226839,3472.342517447057
-1342.0918178058419,3480.6701006525477,-1342,3479,-1350.6016,3368.2659,-1342.363815961296,3445.231739968212
-1336.480596621229,3466.252791077128,-1337,3464,-1369.9727,3542.8247,-1341.346266476487,3448.3555376529234
-1330.8185866207918,3451.84468637973,-1332,3449,-1339.362,3527.605,-1335.7890789197704,3449.2776377795485
-1325.1352696885936,3437.4449009448717,-1327,3434,-1350.5104,3559.3872,-1333.014961122542,3455.7452520251386
-1319.4495423184687,3423.04753174933,-1317,3424,-1341.2924,3400.516,-1329.2122367541838,3434.718183300183
-1313.7671912824069,3408.649360156391,-1312,3409,-1311.5398,3453.8655,-1321.0049738598716,3426.315587061015
-1308.0870007114536,3394.250031568635,-1307,3394,-1325.031,3250.2812,-1316.5205995371011,3384.29200987178
-1302.4067816807092,3379.850260140486,-1302,3379,-1335.2864,3302.3247,-1314.6133048727413,3358.4243833738874
-1296.7257726609382,3365.450595664306,-1297,3364,-1342.743,3300.7627,-1314.3568468971378,3336.7445687165236
-1291.044051806996,3351.0511584442943,-1292,3349,-1337.1332,3161.0981,-1313.1757662889597,3294.423287947131
-1289.1500657991128,3346.251379320863,-1287,3344,-1321.6796,3176.4624,-1314.5153876815484,3275.816874447236
-1289.1498538436583,3346.2511658115295,-1287,3344,-1324.3977,3158.122,-1315.9517687965683,3258.6958447868124
-1289.149767980545,3346.251270076446,-1287,3344,-1321.6796,3176.4624,-1316.7324965489013,3247.477583396032
-1289.149699229762,3346.254376135761,-1287,3344,-1321.6796,3176.4624,-1317.3732920291623,3238.2727979531014
-1289.1496451023893,3346.25968822319,-1287,3344,-1324.3977,3158.122,-1318.2470124793977,3228.2994045856144
-1289.1496032046075,3346.26656566908,-1287,3344,-1324.3977,3158.122,-1316.2062679169646,3216.234117621382
-1280.5402069420884,3335.5957269185456,-1282,3334,-1318.7018,3171.521,-1308.3549803844733,3199.49212027841
-1280.5400728089087,3335.5955576495703,-1282,3334,-1318.7018,3171.521,-1306.9440270408224,3192.291348033006
-1276.552083764006,3331.1297355494958,-1277,3329,-1319.4258,3212.1836,-1303.139559638591,3187.839345101494
-1268.8465672225173,3322.513868089054,-1267,3324,-1334.9277,3167.2046,-1299.6925538342473,3174.3017557553003
-1260.2220856756353,3309.803891931038,-1262,3309,-1324.6545,3219.5403,-1295.5543221219727,3170.9218199861734
-1251.5717469664178,3297.155214097446,-1252,3294,-1242.46,3198.5151,-1279.009274924984,3165.057662627363
-1242.7268636085112,3284.4672136222234,-1242,3284,-1255.3245,3147.5889,-1267.1559620640837,3151.8862825080487
-1233.8295458251182,3271.803026558481,-1232,3269,-1270.8341,3222.439,-1259.893621400433,3153.5880249573356
-1230.859198389918,3267.5855802392894,-1232,3269,-1270.8341,3222.439,-1258.8978311691656,3160.700775780353
-1224.9207297307569,3259.148903964349,-1222,3259,-1313.1166,3214.1624,-1261.7448779290487,3161.850988198234
-1216.0248102789103,3246.4825777285855,-1217,3244,-1217.7466,3206.3125,-1246.7414139496016,3158.583335469862
-1207.1338914494704,3233.8121066057997,-1207,3234,-1224.5791,3223.7222,-1235.146501458862,3159.010213165071
-1198.2428635612978,3221.1409578756575,-1197,3219,-1265.1443,3234.0847,-1232.2623541891573,3161.3926314736805
-1189.349846156009,3208.470697452632,-1187,3209,-1302.7124,3281.4172,-1236.364472674258,3171.665878711722
-1180.4553383359294,3195.801356969725,-1182,3194,-1201.5948,3108.213,-1222.4598570079831,3150.5931019440773
-1174.5253031539248,3187.3553705511895,-1172,3184,-1222.1073,3232.1763,-1217.0861497780331,3157.1987305110915
-1171.5602683020795,3183.13239164995,-1172,3184,-1222.1073,3232.1763,-1215.1375709164192,3165.0139579108118
-1162.6652795577318,3170.4633889384017,-1162,3169,-1217.6887,3147.7646,-1207.4859356397872,3151.9722948312874
-1156.7354203370448,3162.017304266723,-1157,3159,-1205.1119,3021.7832,-1204.4172156647414,3128.355944948145
-1156.7353313156723,3162.017133565715,-1157,3159,-1205.1119,3021.7832,-1204.5139033321989,3113.0743903530783
-1156.7353313308388,3162.0162853803627,-1157,3159,-1152.2986,3074.567,-1197.4703184429654,3107.879939142577
