RoundedX,RoundedY,PredictedX,PredictedY
-1357,3944,-1073.4122,3753.9329
-1347,3934,-1019.9589,3563.415
-1337,3919,-1252.3141,3738.3018
-1322,3909,-1203.7362,3723.3672
-1322,3909,-1203.7362,3723.3672
-1312,3899,-1281.6886,3767.2327
-1302,3889,-1249.8146,3740.5889
-1292,3879,-1288.2421,3720.99
-1277,3869,-1004.1773,3665.2417
-1267,3859,-1179.3936,3756.742
-1257,3849,-1281.9487,3511.0266
-1247,3834,-1236.9788,3759.658
-1232,3824,-1290.6653,3741.1257
-1232,3824,-1210.1772,3658.3596
-1232,3824,-1210.1772,3658.3596
-1232,3824,-1210.1772,3658.3596
-1232,3824,-1296.2927,3721.0906
-1232,3824,-1210.1772,3658.3596
-1232,3824,-1290.6653,3741.1257
-1232,3824,-1290.6653,3741.1257
-1232,3824,-1210.1772,3658.3596
-1227,3819,-1158.0101,3615.1172
-1227,3819,-1158.0101,3615.1172
-1227,3819,-1158.0101,3615.1172
-1227,3814,-1171.5638,3763.1665
-1227,3814,-1150.555,3747.3027
-1227,3814,-1166.8811,3738.894
-1227,3814,-1166.8811,3738.894
-1227,3814,-1171.5638,3763.1665
-1227,3814,-1171.5638,3763.1665
-1227,3814,-1149.5574,3771.2793
-1227,3814,-1140.6897,3753.108
-1227,3814,-1150.555,3747.3027
-1227,3814,-1171.5638,3763.1665
-1227,3814,-1140.6897,3753.108
-1227,3814,-1140.6897,3753.108
-1227,3814,-1166.8811,3738.894
-1227,3814,-1166.8811,3738.894
-1232,3809,-1164.7753,3763.7786
-1232,3809,-1164.7753,3763.7786
-1232,3804,-1202.0682,3743.5505
-1232,3804,-1202.0682,3743.5505
-1237,3799,-1283.0182,3759.3853
-1237,3799,-1283.0182,3759.3853
-1247,3784,-974.018,3704.3135
-1252,3769,-1278.0562,3746.3599
-1257,3759,-1249.8235,3690.2004
-1262,3744,-1165.1272,3685.0261
-1272,3729,-1132.547,3665.1257
-1277,3714,-1256.1008,3722.9324
-1282,3699,-1237.3796,3523.2947
-1287,3684,-1212.299,3606.5552
-1297,3674,-1250.9005,3713.7683
-1302,3659,-1221.167,3730.8098
-1307,3644,-1265.6555,3731.4856
-1312,3629,-1293.8284,3604.122
