RealX,RealY,RoundedX,RoundedY,PredictedX,PredictedY,KalmanX,KalmanY
-1358.0832793724223,3943.766878223523,-1357,3944,-1341.8141,3648.9336,-1353.8233223666978,3926.3786401359184
-1346.8335406748265,3933.1284584675336,-1347,3934,-1325.7745,3801.6375,-1341.3852702320478,3906.835542849414
-1335.5865142047794,3922.4926007616623,-1337,3919,-1354.3234,3799.2478,-1332.774484516446,3886.1688735757425
-1324.339480834547,3911.8567447567757,-1322,3909,-1327.4832,3771.1763,-1322.3860447588445,3862.6463288600166
-1320.5905298499647,3908.3115207082856,-1322,3909,-1327.4832,3771.1763,-1319.739159669098,3848.5625787881772
-1313.092564898214,3901.2210107787205,-1312,3899,-1337.1548,3701.472,-1315.4768365734244,3823.768286068905
-1301.8455150832172,3890.5851453967334,-1302,3889,-1324.6473,3614.0835,-1307.2276157592885,3785.1053180737135
-1290.5983968245996,3879.949212782227,-1292,3879,-1303.6213,3687.8604,-1297.2560313925167,3761.389201065122
-1279.3512436260585,3869.313245707878,-1277,3869,-1245.7023,3764.3237,-1279.72047609499,3752.947425842119
-1268.1040726081706,3858.677260926066,-1267,3859,-1227.8782,3748.6807,-1261.9253243701967,3743.39411835966
-1256.8568924936224,3848.041267037476,-1257,3849,-1237.9001,3680.8972,-1248.6501433079322,3724.090553963239
-1245.6097077076288,3837.4052684902626,-1247,3834,-1296.2971,3551.26,-1247.552267085487,3685.8595453910666
-1234.3625204879274,3826.7692675982657,-1232,3824,-1245.9093,3697.4688,-1238.0755417912753,3679.086437863866
-1230.6134577566309,3823.223933673702,-1232,3824,-1245.9093,3697.4688,-1236.171340979175,3678.969985726471
-1223.11533197478,3816.1332655561127,-1222,3814,-1239.4463,3708.9844,-1230.4029072501316,3677.585701799748
-1211.8681427711522,3805.497262956166,-1212,3804,-1232.5553,3642.8252,-1221.4192959253587,3663.1235900379443
-1200.620953219808,3794.861260065247,-1202,3794,-1272.4086,3647.9983,-1220.5593812884654,3651.783363119357
-1189.3737635269754,3784.225256986881,-1187,3784,-1183.9867,3637.9214,-1205.163651714531,3640.64078515752
-1178.1265738087193,3773.589253762737,-1177,3774,-1215.3597,3690.7341,-1197.6950255366473,3640.4110257716693
-1166.8793841086922,3762.953250430809,-1167,3764,-1165.9086,3724.2085,-1183.023644620831,3646.0894839565212
-1155.6321944159506,3752.3172470458157,-1157,3749,-1178.8861,3797.4895,-1173.125111630658,3663.6003230211613
-1144.3850046927303,3741.681243669822,-1142,3739,-1161.1718,3800.6873,-1161.867271908734,3678.743146169217
-1140.635941438602,3738.135909221953,-1142,3739,-1161.1718,3800.6873,-1158.636540965637,3694.958211859779
-1133.1378149067752,3731.0452403482814,-1132,3729,-1212.4802,3671.0793,-1160.6707907919572,3685.3128758180337
