RoundedX,RoundedY,PredictedX,PredictedY
-1357,3944,-1261.0334,3804.0159
-1347,3934,-1260.6145,3773.1272
-1337,3919,-1181.4717,3755.0295
-1322,3909,-1300.3839,3751.7383
-1322,3909,-1300.3839,3751.7383
-1312,3899,-1242.181,3793.2732
-1302,3889,-1206.7201,3770.6882
-1292,3879,-1297.2126,3733.982
-1277,3869,-1281.5112,3768.9216
-1267,3859,-1175.0605,3640.5317
-1257,3849,-1147.6854,3701.5088
-1247,3834,-1230.8807,3789.9963
-1232,3824,-1183.7225,3718.5762
-1232,3824,-1183.7225,3718.5762
-1232,3824,-1239.1383,3723.3103
-1232,3824,-1183.7225,3718.5762
-1232,3824,-1239.1383,3723.3103
-1232,3824,-1139.0603,3723.4453
-1232,3824,-1239.1383,3723.3103
-1232,3824,-1183.7225,3718.5762
-1232,3824,-1239.1383,3723.3103
-1227,3819,-1143.7921,3757.88
-1227,3819,-1143.7921,3757.88
-1227,3819,-1143.7921,3757.88
-1227,3814,-1153.6487,3769.1875
-1227,3814,-1148.6859,3768.8796
-1227,3814,-1148.6859,3768.8796
-1227,3814,-1148.6859,3768.8796
-1227,3814,-1148.6859,3768.8796
-1227,3814,-1148.1555,3767.7087
-1227,3814,-1148.1555,3767.7087
-1227,3814,-1148.6859,3768.8796
-1227,3814,-1148.1555,3767.7087
-1227,3814,-1148.6859,3768.8796
-1227,3814,-1164.2231,3774.258
-1227,3814,-1164.2231,3774.258
-1227,3814,-1148.6859,3768.8796
-1227,3814,-1153.6487,3769.1875
-1232,3809,-1156.6249,3765.6467
-1232,3809,-1156.6249,3765.6467
-1232,3804,-1166.8219,3764.6917
-1232,3804,-1166.8219,3764.6917
-1237,3799,-1195.9243,3770.5977
-1237,3799,-1195.9243,3770.5977
-1247,3784,-1270.8186,3775.108
-1252,3769,-1271.6818,3716.706
-1257,3759,-1222.3137,3619.0986
-1262,3744,-1151.375,3694.2405
-1272,3729,-1183.5642,3686.3792
-1277,3714,-1247.1936,3770.9739
-1282,3699,-1169.2295,3729.623
-1287,3684,-1182.4044,3733.7688
-1297,3674,-1151.5117,3752.5593
