RealX,RealY,RoundedX,RoundedY,PredictedX,PredictedY,KalmanX,KalmanY
-1358.0832793724223,3943.766878223523,-1357,3944,-1188.4225,3788.2974,-1346.5189603219394,3933.015010044236
-1346.8335406748265,3933.1284584675336,-1347,3934,-1177.665,3418.1895,-1323.0358058210993,3882.8728119856746
-1335.5865142047794,3922.4926007616623,-1337,3919,-1082.3644,3645.1426,-1288.0761541299044,3848.6843320790554
-1324.339480834547,3911.8567447567757,-1322,3909,-1286.1212,3701.6062,-1278.101726891518,3821.186064413714
-1320.5905298499647,3908.3115207082856,-1322,3909,-1286.1212,3701.6062,-1275.8058077621774,3803.728423253255
-1313.092564898214,3901.2210107787205,-1312,3899,-1270.336,3799.6995,-1268.6457577402057,3797.051875539569
-1301.8455150832172,3890.5851453967334,-1302,3889,-1216.0636,3742.9797,-1251.6899080586115,3780.330081152776
-1290.5983968245996,3879.949212782227,-1292,3879,-1282.3301,3754.0266,-1246.9058247323658,3767.3591064772563
-1279.3512436260585,3869.313245707878,-1277,3869,-1287.9645,3754.2737,-1244.089282797003,3756.371789516711
-1268.1040726081706,3858.677260926066,-1267,3859,-1141.6539,3760.4155,-1217.9868937595822,3748.1836652966203
-1256.8568924936224,3848.041267037476,-1257,3849,-1298.5925,3684.8408,-1222.2721599924723,3728.7390339464264
-1245.6097077076288,3837.4052684902626,-1247,3834,-1203.6891,3786.554,-1209.8913317400488,3729.801583529296
-1234.3625204879274,3826.7692675982657,-1232,3824,-1301.4769,3732.6624,-1216.4557263345155,3721.5267535850426
-1230.6134577566309,3823.223933673702,-1232,3824,-1301.4769,3732.6624,-1226.578239695512,3720.2828631469793
-1223.11533197478,3816.1332655561127,-1222,3814,-1144.8881,3761.7021,-1207.7959314821644,3720.64820473908
-1211.8681427711522,3805.497262956166,-1212,3804,-1157.4135,3498.5044,-1190.3964034526034,3676.1870213365733
-1200.620953219808,3794.861260065247,-1202,3794,-1228.5481,3666.6282,-1187.4175514272042,3665.766089427086
-1189.3737635269754,3784.225256986881,-1187,3784,-1285.1172,3726.305,-1194.6344493317615,3667.155049766461
-1178.1265738087193,3773.589253762737,-1177,3774,-1262.9302,3662.368,-1197.0827683314526,3657.5590743880957
-1166.8793841086922,3762.953250430809,-1167,3764,-1044.2323,3743.5408,-1161.5412959583277,3663.617268632922
-1155.6321944159506,3752.3172470458157,-1157,3749,-1048.9548,3697.7444,-1132.8282532028359,3660.786368791462
-1144.3850046927303,3741.681243669822,-1142,3739,-1242.5863,3776.2676,-1142.7763894855173,3672.163387895097
-1140.635941438602,3738.135909221953,-1142,3739,-1242.5863,3776.2676,-1155.359091022081,3685.5721645757367
-1133.1378149067752,3731.0452403482814,-1132,3729,-1267.089,3788.7773,-1166.3212724107002,3695.5271949436
-1121.8906250551981,3720.4092370900603,-1122,3719,-1287.8776,3735.2542,-1176.5431952484712,3693.0517755816045
-1110.643435169022,3709.7732338653136,-1112,3709,-1094.2205,3762.4272,-1153.6296950521423,3695.721461628122
-1099.3962452971975,3699.137230623802,-1097,3699,-1079.912,3687.9746,-1131.9370356097975,3685.63328568813
-1088.1490554797656,3688.5012273239563,-1087,3689,-1261.9238,3767.5967,-1144.9429894834243,3690.894078072765
-1076.901865725679,3677.8652239567054,-1077,3679,-1142.5925,3785.8208,-1135.326194298026,3698.538482285954
-1065.6546760079539,3667.2292205507943,-1067,3664,-1112.879,3768.3442,-1122.2268901983641,3701.9360810946705
-1054.4074862789732,3656.593217156672,-1052,3654,-1103.5125,3793.8982,-1109.7687292470512,3709.255534942237
-1050.658423025636,3653.0478827028887,-1052,3654,-1103.5125,3793.8982,-1105.6555914123503,3719.6170055062485
-1043.1602964974056,3645.9572138181043,-1042,3644,-1008.46387,3755.824,-1084.378693537017,3719.2583998132486
-1031.9131066515117,3635.3212105475304,-1032,3634,-1230.8904,3721.6846,-1098.6039665243366,3710.8055867644507
-1020.6659167658025,3624.6852073190466,-1022,3624,-999.2042,3738.015,-1072.8433429458303,3706.518580224582
-1009.4187268872099,3614.049204083027,-1007,3614,-1041.745,3694.1433,-1058.3276754883598,3695.6708471946663
-998.171537058633,3603.413200794117,-997,3604,-1011.3729,3741.4077,-1041.057594410015,3694.756627497765
-986.9243472947536,3592.7771974367915,-987,3594,-1062.5684,3663.8574,-1035.5444039583786,3680.706816281212
-975.6771575737569,3582.1411940341145,-977,3579,-1009.1968,3631.2598,-1021.7564439826112,3663.4152548419206
-964.4299678496347,3571.505190634742,-962,3569,-983.97955,3728.338,-1005.9699935798914,3666.029233911231
-960.6809045993281,3567.9598561777298,-962,3569,-983.97955,3728.338,-999.3785905915297,3672.8776251080285
-953.1827780781234,3560.8691872854806,-952,3559,-921.8961,3684.7468,-981.1386278277103,3668.7683565664283
-941.9355882416598,3550.2331840049037,-942,3549,-875.7203,3393.929,-954.814265864604,3615.6972245080383
-930.6883983592917,3539.5971807728693,-932,3539,-830.1489,3734.1,-924.8860652371231,3626.4904773826315
-919.4412084759309,3528.961177541888,-917,3529,-872.52734,3681.8823,-906.7947915469279,3627.0661626604483
-908.1940186370321,3518.3251742638868,-907,3519,-911.9873,3684.0825,-898.4538978551024,3628.0694607670043
-896.946828862968,3507.689170917329,-897,3509,-626.4748,2696.7092,-842.2782755376884,3458.616065339498
-885.6996391375324,3497.0531675193456,-887,3494,-873.6456,3554.4614,-838.5729068993569,3466.471041294599
-874.4524494170897,3486.4171641160788,-872,3484,-832.917,3363.6592,-828.4314230174685,3439.7797582158632
-870.7033861695555,3482.871829656135,-872,3484,-832.917,3363.6592,-826.0237171644386,3424.812596990091
-863.2052596551781,3475.781160756665,-862,3474,-944.8751,3205.6362,-838.1094866335548,3385.0066994193567
-851.9580698286917,3465.145157465537,-852,3464,-953.0941,3701.5398,-847.3324007582843,3427.023840025037
-840.710879950923,3454.5091542286427,-842,3454,-976.3089,3636.5042,-859.4359664385665,3452.865793355322
-829.4636900640579,3443.8731510013663,-827,3444,-785.1568,3741.5867,-837.6656079124784,3492.8121941314207
-818.2165002154017,3433.2371477336824,-817,3434,-864.0661,3751.7395,-832.9622017563926,3528.3481394390055
-806.9693104306957,3422.6011443983716,-807,3424,-844.1498,3654.3604,-825.6708335160602,3541.3793081041695
-795.7221206996112,3411.9651410063607,-797,3409,-819.3139,3381.9182,-815.3384581398235,3505.001682909387
-784.4749309815669,3401.3291376005614,-782,3399,-853.2431,3607.4338,-812.7426923510429,3514.1639168518623
-780.7258677364914,3397.7838031380193,-782,3399,-853.2431,3607.4338,-815.9860390570897,3525.8939458247087
-773.2277412286138,3390.6931342316775,-772,3389,-856.77844,3532.9229,-815.9817198773939,3521.0563309521226
-761.9805514124697,3380.0571309296147,-762,3379,-808.2854,3483.6367,-805.366023288937,3506.2230210073503
-750.7333615404673,3369.421127686617,-752,3369,-876.10046,3456.2773,-807.7545144944124,3489.191176243732
-739.4861716514192,3358.7851244616504,-737,3359,-778.9438,3651.985,-793.6083198428294,3507.9466026230875
-728.23898179372,3348.149121203531,-727,3349,-813.9304,3631.28,-787.8161673052298,3520.3526414270173
-716.9917919980886,3337.5131178797783,-717,3339,-776.1634,3234.9033,-776.527697077942,3462.4290340385232
-705.7446022602242,3326.8771144949374,-707,3324,-719.3483,3297.2651,-757.3566790659773,3425.076844097873
-694.4974125432384,3316.241111088014,-692,3314,-632.1388,3140.7815,-726.2992331099038,3366.8254288483618
-690.7483493002679,3312.695776623244,-692,3314,-632.1388,3140.7815,-708.3417998730816,3328.2712453395266
-683.250222798461,3305.605107710483,-682,3304,-839.35333,3638.47,-722.3024818952746,3370.1675471957224
-672.0030329928679,3294.9691043972657,-672,3294,-705.22205,3256.7805,-710.2008346710566,3343.0705622782184
-660.7558431277104,3284.3331011470336,-662,3284,-702.9848,3184.5493,-699.7097854760577,3308.011572388938
-649.5086532378131,3273.6970979229627,-647,3274,-551.3129,3114.795,-665.4044739049349,3266.597963444747
-638.2614633719278,3263.061094673501,-637,3264,-631.9019,3369.858,-650.4810111393348,3275.4681567960365
-627.0142735652518,3252.425091361424,-627,3249,-403.71567,2979.0947,-598.6936847849444,3215.5409409610174
-615.7670838195861,3241.789087984832,-617,3239,-724.968,3285.7363,-611.4825741251975,3218.9307354322154
-604.5198941023139,3231.153084578217,-602,3229,-635.4789,3519.8293,-606.5346438898023,3262.6148112626115
-600.770830861058,3227.607750111635,-602,3229,-635.4789,3519.8293,-607.9816783433688,3300.136439885977
-593.2727043647947,3220.5170811930143,-592,3219,-610.3004,3071.7104,-602.0532539818132,3258.9399597718443
-582.0255145697837,3209.881077868606,-582,3209,-576.0624,3227.5283,-588.5418827205019,3245.007273325715
-570.7783247124385,3199.245074610108,-572,3199,-468.6908,2922.5847,-559.4067224371121,3182.776801708326
-559.5311348230457,3188.6090713855,-557,3189,-572.1626,3071.226,-552.3495729163353,3155.1063254101077
-548.2839449499465,3177.9730681436627,-547,3179,-593.0021,3030.722,-550.1226550742119,3125.0092412566532
